vento_vel,tamanho_medio,massaPM1,rainfall,massaPM2,massaPM4,numPM4,irr,massaPM10,numPM2,hora_minuto,tipo,temp,numPM1,vento_dir,numPM10,dia_mes_ano
2.66,0.47,3.25,0.0,0.11,0.0,0.0,0.0,0.0,0.07,205100,station,-127.0,26.84,315.0,0.0,20191022.0
0.0,0.47,3.11,0.0,0.1,0.0,0.0,0.0,0.0,0.07,205200,station,-127.0,25.69,315.0,0.0,20191022.0
0.0,0.47,3.01,0.0,0.1,0.0,0.0,0.0,0.0,0.07,205300,station,-127.0,24.82,315.0,0.0,20191022.0
1.33,0.47,3.39,0.0,0.11,0.0,0.0,0.0,0.0,0.08,205400,station,-127.0,27.95,315.0,0.0,20191022.0
3.99,0.47,2.93,0.0,0.1,0.0,0.0,0.0,0.0,0.07,205500,station,-127.0,24.17,315.0,0.0,20191022.0
5.32,0.47,2.93,0.0,0.1,0.0,0.0,0.0,0.0,0.07,205600,station,-127.0,24.15,315.0,0.0,20191022.0
5.32,0.48,2.74,0.0,0.09,0.0,0.0,0.0,0.0,0.06,205700,station,-127.0,22.59,315.0,0.0,20191022.0
2.66,0.49,3.03,0.0,0.1,0.0,0.0,0.0,0.0,0.07,205800,station,-127.0,24.98,315.0,0.0,20191022.0
5.32,0.47,2.72,0.0,0.09,0.0,0.0,0.0,0.0,0.06,205900,station,-127.0,22.4,315.0,0.0,20191022.0
2.66,0.48,2.56,0.0,0.09,0.0,0.0,0.0,0.0,0.06,210000,station,-127.0,21.16,315.0,0.0,20191022.0
5.32,0.5,2.06,0.0,0.07,0.0,0.0,0.0,0.0,0.05,210100,station,-127.0,17.0,315.0,0.0,20191022.0
2.66,0.49,2.17,0.0,0.07,0.0,0.0,0.0,0.0,0.05,210200,station,-127.0,17.94,315.0,0.0,20191022.0
2.66,0.5,2.38,0.0,0.08,0.0,0.0,0.0,0.0,0.05,210300,station,-127.0,19.6,315.0,0.0,20191022.0
6.65,0.5,2.37,0.0,0.08,0.0,0.0,0.0,0.0,0.05,210400,station,-127.0,19.54,315.0,0.0,20191022.0
2.66,0.51,2.37,0.0,0.08,0.0,0.0,0.0,0.0,0.05,210500,station,-127.0,19.59,315.0,0.0,20191022.0
5.32,0.52,2.29,0.0,0.08,0.0,0.0,0.0,0.0,0.05,210600,station,-127.0,18.88,315.0,0.0,20191022.0
3.99,0.51,2.57,0.0,0.09,0.0,0.0,0.0,0.0,0.06,210700,station,-127.0,21.2,315.0,0.0,20191022.0
5.32,0.5,2.55,0.0,0.08,0.0,0.0,0.0,0.0,0.06,210800,station,-127.0,21.04,315.0,0.0,20191022.0
7.98,0.49,2.65,0.0,0.09,0.0,0.0,0.0,0.0,0.06,210900,station,-127.0,21.85,315.0,0.0,20191022.0
2.66,0.48,2.16,0.0,0.07,0.0,0.0,0.0,0.0,0.05,211000,station,-127.0,17.8,315.0,0.0,20191022.0
6.65,0.48,2.15,0.0,0.07,0.0,0.0,0.0,0.0,0.05,211100,station,-127.0,17.74,315.0,0.0,20191022.0
5.32,0.5,2.19,0.0,0.07,0.0,0.0,0.0,0.0,0.05,211200,station,-127.0,18.05,315.0,0.0,20191022.0
2.66,0.49,1.97,0.0,0.07,0.0,0.0,0.0,0.0,0.04,211300,station,-127.0,16.28,315.0,0.0,20191022.0
9.31,0.5,1.94,0.0,0.06,0.0,0.0,0.0,0.0,0.04,211400,station,-127.0,16.01,315.0,0.0,20191022.0
10.64,0.49,2.05,0.0,0.07,0.0,0.0,0.0,0.0,0.05,211900,station,-127.0,16.93,315.0,0.0,20191022.0
6.65,0.49,1.83,0.0,0.06,0.0,0.0,0.0,0.0,0.04,212000,station,-127.0,15.08,0.0,0.0,20191022.0
5.32,0.49,1.79,0.0,0.06,0.0,0.0,0.0,0.0,0.04,212100,station,-127.0,14.81,315.0,0.0,20191022.0
2.66,0.48,2.08,0.0,0.07,0.0,0.0,0.0,0.0,0.05,212200,station,-127.0,17.19,315.0,0.0,20191022.0
5.32,0.48,2.16,0.0,0.07,0.0,0.0,0.0,0.0,0.05,212300,station,-127.0,17.81,315.0,0.0,20191022.0
5.32,0.49,1.44,0.0,0.05,0.0,0.0,0.0,0.0,0.03,212400,station,-127.0,11.85,315.0,0.0,20191022.0
7.98,0.49,1.59,0.0,0.05,0.0,0.0,0.0,0.0,0.04,212500,station,-127.0,13.08,315.0,0.0,20191022.0
2.66,0.49,2.04,0.0,0.07,0.0,0.0,0.0,0.0,0.05,212600,station,-127.0,16.86,315.0,0.0,20191022.0
10.64,0.48,1.65,0.0,0.05,0.0,0.0,0.0,0.0,0.04,212700,station,-127.0,13.62,315.0,0.0,20191022.0
7.98,0.48,1.29,0.0,0.04,0.0,0.0,0.0,0.0,0.03,212800,station,-127.0,10.63,315.0,0.0,20191022.0
3.99,0.48,1.59,0.0,0.05,0.0,0.0,0.0,0.0,0.04,212900,station,-127.0,13.13,315.0,0.0,20191022.0
11.97,0.46,1.61,0.0,0.05,0.0,0.0,0.0,0.0,0.04,213000,station,-127.0,13.31,315.0,0.0,20191022.0
7.98,0.46,1.58,0.0,0.05,0.0,0.0,0.0,0.0,0.04,213100,station,-127.0,13.07,315.0,0.0,20191022.0
5.32,0.46,1.66,0.0,0.06,0.0,0.0,0.0,0.0,0.04,213200,station,-127.0,13.7,315.0,0.0,20191022.0
6.65,0.46,1.33,0.0,0.04,0.0,0.0,0.0,0.0,0.03,213300,station,-127.0,10.96,315.0,0.0,20191022.0
2.66,0.46,2.03,0.0,0.07,0.0,0.0,0.0,0.0,0.05,213400,station,-127.0,16.72,315.0,0.0,20191022.0
10.64,0.45,1.78,0.0,0.06,0.0,0.0,0.0,0.0,0.04,213500,station,-127.0,14.72,315.0,0.0,20191022.0
7.98,0.46,1.53,0.0,0.05,0.0,0.0,0.0,0.0,0.03,213600,station,-127.0,12.65,315.0,0.0,20191022.0
7.98,0.46,2.07,0.0,0.07,0.0,0.0,0.0,0.0,0.05,213700,station,-127.0,17.09,315.0,0.0,20191022.0
2.66,0.47,2.04,0.0,0.07,0.0,0.0,0.0,0.0,0.05,213800,station,-127.0,16.85,315.0,0.0,20191022.0
5.32,0.47,1.85,0.0,0.06,0.0,0.0,0.0,0.0,0.04,213900,station,-127.0,15.24,315.0,0.0,20191022.0
5.32,0.48,1.92,0.0,0.06,0.0,0.0,0.0,0.0,0.04,214000,station,-127.0,15.87,315.0,0.0,20191022.0
5.32,0.47,1.59,0.0,0.05,0.0,0.0,0.0,0.0,0.04,214100,station,-127.0,13.11,315.0,0.0,20191022.0
7.98,0.47,1.78,0.0,0.06,0.0,0.0,0.0,0.0,0.04,214200,station,-127.0,14.7,315.0,0.0,20191022.0
5.32,0.47,1.22,0.0,0.04,0.0,0.0,0.0,0.0,0.03,214300,station,-127.0,10.1,315.0,0.0,20191022.0
6.65,0.47,2.03,0.0,0.07,0.0,0.0,0.0,0.0,0.05,214400,station,-127.0,16.72,315.0,0.0,20191022.0
6.65,0.48,2.34,0.0,0.08,0.0,0.0,0.0,0.0,0.05,214500,station,-127.0,19.34,315.0,0.0,20191022.0
5.32,0.48,2.07,0.0,0.07,0.0,0.0,0.0,0.0,0.05,214600,station,-127.0,17.04,315.0,0.0,20191022.0
5.32,0.47,1.81,0.0,0.06,0.0,0.0,0.0,0.0,0.04,214700,station,-127.0,14.94,315.0,0.0,20191022.0
10.64,0.47,1.77,0.0,0.06,0.0,0.0,0.0,0.0,0.04,214800,station,-127.0,14.58,315.0,0.0,20191022.0
3.99,0.47,1.79,0.0,0.06,0.0,0.0,0.0,0.0,0.04,214900,station,-127.0,14.78,315.0,0.0,20191022.0
5.32,0.47,2.22,0.0,0.07,0.0,0.0,0.0,0.0,0.05,215000,station,-127.0,18.29,315.0,0.0,20191022.0
5.32,0.46,1.85,0.0,0.06,0.0,0.0,0.0,0.0,0.04,215100,station,-127.0,15.29,315.0,0.0,20191022.0
1.33,0.48,1.7,0.0,0.06,0.0,0.0,0.0,0.0,0.04,215200,station,-127.0,14.05,315.0,0.0,20191022.0
7.98,0.48,1.66,0.0,0.06,0.0,0.0,0.0,0.0,0.04,215300,station,-127.0,13.7,315.0,0.0,20191022.0
13.3,0.48,1.63,0.0,0.05,0.0,0.0,0.0,0.0,0.04,215400,station,-127.0,13.43,315.0,0.0,20191022.0
5.32,0.48,1.84,0.0,0.06,0.0,0.0,0.0,0.0,0.04,215500,station,-127.0,15.22,315.0,0.0,20191022.0
9.31,0.49,1.35,0.0,0.04,0.0,0.0,0.0,0.0,0.03,215600,station,-127.0,11.12,315.0,0.0,20191022.0
5.32,0.48,1.76,0.0,0.06,0.0,0.0,0.0,0.0,0.04,215700,station,-127.0,14.51,315.0,0.0,20191022.0
7.98,0.48,1.69,0.0,0.06,0.0,0.0,0.0,0.0,0.04,215800,station,-127.0,13.92,315.0,0.0,20191022.0
7.98,0.48,1.64,0.0,0.05,0.0,0.0,0.0,0.0,0.04,215900,station,-127.0,13.56,315.0,0.0,20191022.0
7.98,0.47,1.56,0.0,0.05,0.0,0.0,0.0,0.0,0.04,220000,station,-127.0,12.9,315.0,0.0,20191022.0
9.31,0.49,2.04,0.0,0.07,0.0,0.0,0.0,0.0,0.05,220100,station,-127.0,16.85,315.0,0.0,20191022.0
5.32,0.48,1.82,0.0,0.06,0.0,0.0,0.0,0.0,0.04,220200,station,-127.0,15.06,315.0,0.0,20191022.0
7.98,0.47,2.0,0.0,0.07,0.0,0.0,0.0,0.0,0.05,220300,station,-127.0,16.48,315.0,0.0,20191022.0
5.32,0.49,2.15,0.0,0.07,0.0,0.0,0.0,0.0,0.05,220400,station,-127.0,17.77,315.0,0.0,20191022.0
6.65,0.48,2.08,0.0,0.07,0.0,0.0,0.0,0.0,0.05,220500,station,-127.0,17.16,315.0,0.0,20191022.0
3.99,0.48,1.74,0.0,0.06,0.0,0.0,0.0,0.0,0.04,220600,station,-127.0,14.36,315.0,0.0,20191022.0
10.64,0.47,1.86,0.0,0.06,0.0,0.0,0.0,0.0,0.04,220700,station,-127.0,15.35,315.0,0.0,20191022.0
10.64,0.46,1.64,0.0,0.05,0.0,0.0,0.0,0.0,0.04,220800,station,-127.0,13.5,315.0,0.0,20191022.0
7.98,0.46,1.64,0.0,0.05,0.0,0.0,0.0,0.0,0.04,220900,station,-127.0,13.57,315.0,0.0,20191022.0
5.32,0.45,1.68,0.0,0.06,0.0,0.0,0.0,0.0,0.04,221000,station,-127.0,13.88,315.0,0.0,20191022.0
6.65,0.44,2.11,0.0,0.07,0.0,0.0,0.0,0.0,0.05,221100,station,-127.0,17.44,315.0,0.0,20191022.0
5.32,0.45,1.76,0.0,0.06,0.0,0.0,0.0,0.0,0.04,221200,station,-127.0,14.5,315.0,0.0,20191022.0
10.64,0.45,1.81,0.0,0.06,0.0,0.0,0.0,0.0,0.04,221300,station,-127.0,14.92,315.0,0.0,20191022.0
5.32,0.46,1.63,0.0,0.05,0.0,0.0,0.0,0.0,0.04,221400,station,-127.0,13.48,315.0,0.0,20191022.0
5.32,0.46,1.78,0.0,0.06,0.0,0.0,0.0,0.0,0.04,221500,station,-127.0,14.72,315.0,0.0,20191022.0
5.32,0.47,1.52,0.0,0.05,0.0,0.0,0.0,0.0,0.03,221600,station,-127.0,12.57,315.0,0.0,20191022.0
6.65,0.47,1.69,0.0,0.06,0.0,0.0,0.0,0.0,0.04,221700,station,-127.0,13.95,315.0,0.0,20191022.0
9.31,0.46,1.61,0.0,0.05,0.0,0.0,0.0,0.0,0.04,221800,station,-127.0,13.25,315.0,0.0,20191022.0
7.98,0.46,1.69,0.0,0.06,0.0,0.0,0.0,0.0,0.04,221900,station,-127.0,13.93,315.0,0.0,20191022.0
1.33,0.46,1.6,0.0,0.05,0.0,0.0,0.0,0.0,0.04,222000,station,-127.0,13.17,315.0,0.0,20191022.0
6.65,0.46,1.4,0.0,0.05,0.0,0.0,0.0,0.0,0.03,222100,station,-127.0,11.58,315.0,0.0,20191022.0
5.32,0.47,1.83,0.0,0.06,0.0,0.0,0.0,0.0,0.04,222200,station,-127.0,15.1,315.0,0.0,20191022.0
5.32,0.49,1.85,0.0,0.06,0.0,0.0,0.0,0.0,0.04,222300,station,-127.0,15.26,315.0,0.0,20191022.0
7.98,0.48,2.01,0.0,0.07,0.0,0.0,0.0,0.0,0.05,222400,station,-127.0,16.56,315.0,0.0,20191022.0
9.31,0.47,1.67,0.0,0.06,0.0,0.0,0.0,0.0,0.04,222500,station,-127.0,13.8,315.0,0.0,20191022.0
2.66,0.48,1.77,0.0,0.06,0.0,0.0,0.0,0.0,0.04,222600,station,-127.0,14.61,315.0,0.0,20191022.0
2.66,0.47,2.01,0.0,0.07,0.0,0.0,0.0,0.0,0.05,222700,station,-127.0,16.56,315.0,0.0,20191022.0
1.33,0.47,1.69,0.0,0.06,0.0,0.0,0.0,0.0,0.04,222800,station,-127.0,13.98,315.0,0.0,20191022.0
2.66,0.47,1.89,0.0,0.06,0.0,0.0,0.0,0.0,0.04,222900,station,-127.0,15.62,315.0,0.0,20191022.0
5.32,0.46,1.64,0.0,0.05,0.0,0.0,0.0,0.0,0.04,223000,station,-127.0,13.54,315.0,0.0,20191022.0
5.32,0.46,1.96,0.0,0.07,0.0,0.0,0.0,0.0,0.04,223100,station,-127.0,16.16,315.0,0.0,20191022.0
6.65,0.47,1.75,0.0,0.06,0.0,0.0,0.0,0.0,0.04,223200,station,-127.0,14.42,315.0,0.0,20191022.0
2.66,0.48,1.83,0.0,0.06,0.0,0.0,0.0,0.0,0.04,223300,station,-127.0,15.06,315.0,0.0,20191022.0
3.99,0.48,2.17,0.0,0.07,0.0,0.0,0.0,0.0,0.05,223400,station,-127.0,17.89,315.0,0.0,20191022.0
0.0,0.48,1.6,0.0,0.05,0.0,0.0,0.0,0.0,0.04,223500,station,-127.0,13.19,315.0,0.0,20191022.0
2.66,0.48,1.36,0.0,0.05,0.0,0.0,0.0,0.0,0.03,223600,station,-127.0,11.23,315.0,0.0,20191022.0
6.65,0.48,1.61,0.0,0.05,0.0,0.0,0.0,0.0,0.04,223700,station,-127.0,13.31,315.0,0.0,20191022.0
7.98,0.48,1.39,0.0,0.05,0.0,0.0,0.0,0.0,0.03,223800,station,-127.0,11.51,315.0,0.0,20191022.0
7.98,0.48,1.68,0.0,0.06,0.0,0.0,0.0,0.0,0.04,223900,station,-127.0,13.85,315.0,0.0,20191022.0
5.32,0.49,1.95,0.0,0.06,0.0,0.0,0.0,0.0,0.04,224000,station,-127.0,16.09,315.0,0.0,20191022.0
5.32,0.5,1.99,0.0,0.07,0.0,0.0,0.0,0.0,0.05,224100,station,-127.0,16.44,315.0,0.0,20191022.0
2.66,0.5,1.78,0.0,0.06,0.0,0.0,0.0,0.0,0.04,224200,station,-127.0,14.67,315.0,0.0,20191022.0
0.0,0.49,2.02,0.0,0.07,0.0,0.0,0.0,0.0,0.05,224300,station,-127.0,16.64,315.0,0.0,20191022.0
0.0,0.48,1.79,0.0,0.06,0.0,0.0,0.0,0.0,0.04,224400,station,-127.0,14.8,315.0,0.0,20191022.0
0.0,0.47,1.76,0.0,0.06,0.0,0.0,0.0,0.0,0.04,224500,station,-127.0,14.54,315.0,0.0,20191022.0
0.0,0.46,1.76,0.0,0.06,0.0,0.0,0.0,0.0,0.04,224600,station,-127.0,14.56,315.0,0.0,20191022.0
0.0,0.46,2.02,0.0,0.07,0.0,0.0,0.0,0.0,0.05,224700,station,-127.0,16.65,315.0,0.0,20191022.0
7.98,0.47,2.33,0.0,0.08,0.0,0.0,0.0,0.0,0.05,224800,station,-127.0,19.26,315.0,0.0,20191022.0
0.0,0.47,2.22,0.0,0.07,0.0,0.0,0.0,0.0,0.05,224900,station,-127.0,18.3,315.0,0.0,20191022.0
2.66,0.46,2.01,0.0,0.07,0.0,0.0,0.0,0.0,0.05,225000,station,-127.0,16.57,315.0,0.0,20191022.0
2.66,0.47,1.99,0.0,0.07,0.0,0.0,0.0,0.0,0.05,225100,station,-127.0,16.43,315.0,0.0,20191022.0
2.66,0.47,2.01,0.0,0.07,0.0,0.0,0.0,0.0,0.05,225200,station,-127.0,16.62,315.0,0.0,20191022.0
10.64,0.47,1.57,0.0,0.05,0.0,0.0,0.0,0.0,0.04,225300,station,-127.0,12.97,315.0,0.0,20191022.0
3.99,0.48,1.91,0.0,0.06,0.0,0.0,0.0,0.0,0.04,225400,station,-127.0,15.72,315.0,0.0,20191022.0
5.32,0.48,1.59,0.0,0.05,0.0,0.0,0.0,0.0,0.04,225500,station,-127.0,13.13,315.0,0.0,20191022.0
3.99,0.47,1.55,0.0,0.05,0.0,0.0,0.0,0.0,0.04,225600,station,-127.0,12.82,315.0,0.0,20191022.0
5.32,0.45,1.79,0.0,0.06,0.0,0.0,0.0,0.0,0.04,225700,station,-127.0,14.8,315.0,0.0,20191022.0
2.66,0.46,1.52,0.0,0.05,0.0,0.0,0.0,0.0,0.03,225800,station,-127.0,12.57,315.0,0.0,20191022.0
3.99,0.45,1.79,0.0,0.06,0.0,0.0,0.0,0.0,0.04,225900,station,-127.0,14.73,315.0,0.0,20191022.0
2.66,0.45,1.63,0.0,0.05,0.0,0.0,0.0,0.0,0.04,230000,station,-127.0,13.46,315.0,0.0,20191022.0
2.66,0.47,1.77,0.0,0.06,0.0,0.0,0.0,0.0,0.04,230100,station,-127.0,14.63,315.0,0.0,20191022.0
5.32,0.47,1.41,0.0,0.05,0.0,0.0,0.0,0.0,0.03,230200,station,-127.0,11.63,315.0,0.0,20191022.0
6.65,0.48,1.75,0.0,0.06,0.0,0.0,0.0,0.0,0.04,230300,station,-127.0,14.45,315.0,0.0,20191022.0
10.64,0.47,1.48,0.0,0.05,0.0,0.0,0.0,0.0,0.03,230400,station,-127.0,12.23,315.0,0.0,20191022.0
5.32,0.47,1.1,0.0,0.04,0.0,0.0,0.0,0.0,0.03,230500,station,-127.0,9.11,315.0,0.0,20191022.0
5.32,0.47,1.41,0.0,0.05,0.0,0.0,0.0,0.0,0.03,230600,station,-127.0,11.61,315.0,0.0,20191022.0
9.31,0.47,1.02,0.0,0.03,0.0,0.0,0.0,0.0,0.02,230700,station,-127.0,8.4,315.0,0.0,20191022.0
7.98,0.47,1.39,0.0,0.05,0.0,0.0,0.0,0.0,0.03,230800,station,-127.0,11.47,315.0,0.0,20191022.0
7.98,0.47,1.01,0.0,0.03,0.0,0.0,0.0,0.0,0.02,230900,station,-127.0,8.33,315.0,0.0,20191022.0
3.99,0.46,1.12,0.0,0.04,0.0,0.0,0.0,0.0,0.03,231000,station,-127.0,9.25,315.0,0.0,20191022.0
5.32,0.46,1.18,0.0,0.04,0.0,0.0,0.0,0.0,0.03,231100,station,-127.0,9.71,315.0,0.0,20191022.0
9.31,0.47,1.19,0.0,0.04,0.0,0.0,0.0,0.0,0.03,231200,station,-127.0,9.83,315.0,0.0,20191022.0
9.31,0.46,0.87,0.0,0.03,0.0,0.0,0.0,0.0,0.02,231300,station,-127.0,7.19,315.0,0.0,20191022.0
5.32,0.47,1.15,0.0,0.04,0.0,0.0,0.0,0.0,0.03,231400,station,-127.0,9.5,315.0,0.0,20191022.0
7.98,0.46,0.99,0.0,0.03,0.0,0.0,0.0,0.0,0.02,231500,station,-127.0,8.19,315.0,0.0,20191022.0
7.98,0.45,1.14,0.0,0.04,0.0,0.0,0.0,0.0,0.03,231600,station,-127.0,9.44,315.0,0.0,20191022.0
3.99,0.45,1.08,0.0,0.04,0.0,0.0,0.0,0.0,0.02,231700,station,-127.0,8.91,315.0,0.0,20191022.0
9.31,0.45,1.0,0.0,0.03,0.0,0.0,0.0,0.0,0.02,231800,station,-127.0,8.29,315.0,0.0,20191022.0
6.65,0.45,1.22,0.0,0.04,0.0,0.0,0.0,0.0,0.03,231900,station,-127.0,10.08,315.0,0.0,20191022.0
7.98,0.45,0.91,0.0,0.03,0.0,0.0,0.0,0.0,0.02,232000,station,-127.0,7.54,315.0,0.0,20191022.0
6.65,0.46,1.01,0.0,0.03,0.0,0.0,0.0,0.0,0.02,232100,station,-127.0,8.37,315.0,0.0,20191022.0
13.3,0.46,0.95,0.0,0.03,0.0,0.0,0.0,0.0,0.02,232200,station,-127.0,7.84,0.0,0.0,20191022.0
3.99,0.46,1.37,0.0,0.05,0.0,0.0,0.0,0.0,0.03,232300,station,-127.0,11.3,315.0,0.0,20191022.0
9.31,0.45,1.17,0.0,0.04,0.0,0.0,0.0,0.0,0.03,232400,station,-127.0,9.63,315.0,0.0,20191022.0
5.32,0.45,1.1,0.0,0.04,0.0,0.0,0.0,0.0,0.03,232500,station,-127.0,9.11,315.0,0.0,20191022.0
10.64,0.45,1.21,0.0,0.04,0.0,0.0,0.0,0.0,0.03,232600,station,-127.0,10.02,315.0,0.0,20191022.0
5.32,0.45,1.24,0.0,0.04,0.0,0.0,0.0,0.0,0.03,232700,station,-127.0,10.19,315.0,0.0,20191022.0
7.98,0.45,1.28,0.0,0.04,0.0,0.0,0.0,0.0,0.03,232800,station,-127.0,10.55,315.0,0.0,20191022.0
7.98,0.45,1.5,0.0,0.05,0.0,0.0,0.0,0.0,0.03,232900,station,-127.0,12.41,315.0,0.0,20191022.0
3.99,0.46,1.39,0.0,0.05,0.0,0.0,0.0,0.0,0.03,233000,station,-127.0,11.46,315.0,0.0,20191022.0
7.98,0.47,1.65,0.0,0.05,0.0,0.0,0.0,0.0,0.04,233100,station,-127.0,13.6,315.0,0.0,20191022.0
3.99,0.47,1.88,0.0,0.06,0.0,0.0,0.0,0.0,0.04,233200,station,-127.0,15.55,315.0,0.0,20191022.0
1.33,0.47,1.37,0.0,0.05,0.0,0.0,0.0,0.0,0.03,233300,station,-127.0,11.29,315.0,0.0,20191022.0
2.66,0.46,1.71,0.0,0.06,0.0,0.0,0.0,0.0,0.04,233400,station,-127.0,14.11,315.0,0.0,20191022.0
2.66,0.46,1.73,0.0,0.06,0.0,0.0,0.0,0.0,0.04,233500,station,-127.0,14.26,315.0,0.0,20191022.0
6.65,0.45,2.13,0.0,0.07,0.0,0.0,0.0,0.0,0.05,233600,station,-127.0,17.6,315.0,0.0,20191022.0
5.32,0.44,2.18,0.0,0.07,0.0,0.0,0.0,0.0,0.05,233700,station,-127.0,17.97,315.0,0.0,20191022.0
1.33,0.43,2.03,0.0,0.07,0.0,0.0,0.0,0.0,0.05,233800,station,-127.0,16.73,315.0,0.0,20191022.0
5.32,0.44,1.59,0.0,0.05,0.0,0.0,0.0,0.0,0.04,233900,station,-127.0,13.12,315.0,0.0,20191022.0
5.32,0.45,2.07,0.0,0.07,0.0,0.0,0.0,0.0,0.05,234000,station,-127.0,17.06,315.0,0.0,20191022.0
6.65,0.45,2.21,0.0,0.07,0.0,0.0,0.0,0.0,0.05,234100,station,-127.0,18.27,315.0,0.0,20191022.0
9.31,0.44,1.87,0.0,0.06,0.0,0.0,0.0,0.0,0.04,234200,station,-127.0,15.44,315.0,0.0,20191022.0
7.98,0.45,1.43,0.0,0.05,0.0,0.0,0.0,0.0,0.03,234300,station,-127.0,11.83,315.0,0.0,20191022.0
10.64,0.46,1.75,0.0,0.06,0.0,0.0,0.0,0.0,0.04,234400,station,-127.0,14.47,315.0,0.0,20191022.0
7.98,0.45,1.15,0.0,0.04,0.0,0.0,0.0,0.0,0.03,234500,station,-127.0,9.45,315.0,0.0,20191022.0
5.32,0.46,1.38,0.0,0.05,0.0,0.0,0.0,0.0,0.03,234600,station,-127.0,11.39,315.0,0.0,20191022.0
5.32,0.46,1.06,0.0,0.04,0.0,0.0,0.0,0.0,0.02,234700,station,-127.0,8.78,315.0,0.0,20191022.0
7.98,0.44,1.55,0.0,0.05,0.0,0.0,0.0,0.0,0.04,234800,station,-127.0,12.82,315.0,0.0,20191022.0
10.64,0.44,1.06,0.0,0.04,0.0,0.0,0.0,0.0,0.02,234900,station,-127.0,8.75,315.0,0.0,20191022.0
5.32,0.45,1.35,0.0,0.05,0.0,0.0,0.0,0.0,0.03,235000,station,-127.0,11.17,315.0,0.0,20191022.0
7.98,0.45,1.06,0.0,0.04,0.0,0.0,0.0,0.0,0.02,235100,station,-127.0,8.74,315.0,0.0,20191022.0
9.31,0.45,1.15,0.0,0.04,0.0,0.0,0.0,0.0,0.03,235200,station,-127.0,9.48,315.0,0.0,20191022.0
7.98,0.45,1.03,0.0,0.03,0.0,0.0,0.0,0.0,0.02,235300,station,-127.0,8.54,315.0,0.0,20191022.0
3.99,0.45,1.21,0.0,0.04,0.0,0.0,0.0,0.0,0.03,235400,station,-127.0,9.98,315.0,0.0,20191022.0
5.32,0.45,0.93,0.0,0.03,0.0,0.0,0.0,0.0,0.02,235500,station,-127.0,7.68,315.0,0.0,20191022.0
11.97,0.44,1.34,0.0,0.04,0.0,0.0,0.0,0.0,0.03,235600,station,-127.0,11.02,315.0,0.0,20191022.0
7.98,0.45,0.98,0.0,0.03,0.0,0.0,0.0,0.0,0.02,235700,station,-127.0,8.05,315.0,0.0,20191022.0
3.99,0.44,1.12,0.0,0.04,0.0,0.0,0.0,0.0,0.03,235800,station,-127.0,9.23,315.0,0.0,20191022.0
7.98,0.45,1.0,0.0,0.03,0.0,0.0,0.0,0.0,0.02,235900,station,-127.0,8.29,315.0,0.0,20191022.0
