rainfall,vento_vel,tamanho_medio,massaPM1,massaPM2,irr,massaPM4,numPM4,massaPM10,numPM2,hora_minuto,tipo,temp,numPM1,vento_dir,numPM10,dia_mes_ano
0.0,3.99,0.43,6.96,0.23,0.0,0.0,0.0,0.0,0.16,015400,station,24.44,57.4,0.0,0.0,20191018.0
0.0,2.66,0.45,7.39,0.25,0.6,0.0,0.0,0.0,0.17,015500,station,24.38,60.94,0.0,0.0,20191018.0
0.0,6.65,0.43,7.34,0.24,0.0,0.0,0.0,0.0,0.17,015600,station,24.56,60.56,45.0,0.0,20191018.0
0.0,2.66,0.44,7.04,0.23,0.0,0.0,0.0,0.0,0.16,015700,station,24.62,58.07,45.0,0.0,20191018.0
0.0,5.32,0.45,7.27,0.24,0.0,0.0,0.0,0.0,0.16,015800,station,24.75,59.99,0.0,0.0,20191018.0
0.0,3.99,0.42,7.36,0.25,0.0,0.0,0.0,0.0,0.17,015900,station,24.69,60.76,45.0,0.0,20191018.0
0.0,2.66,0.43,7.47,0.25,0.0,0.0,0.0,0.0,0.17,020000,station,24.69,61.63,45.0,0.0,20191018.0
0.0,0.0,0.42,6.66,0.22,0.0,0.0,0.0,0.0,0.15,020100,station,24.56,54.95,45.0,0.0,20191018.0
0.0,0.0,0.42,7.42,0.25,0.0,0.0,0.0,0.0,0.17,020200,station,24.5,61.2,45.0,0.0,20191018.0
0.0,0.0,0.42,7.4,0.25,0.0,0.0,0.0,0.0,0.17,020300,station,24.12,61.09,45.0,0.0,20191018.0
0.0,0.0,0.41,7.28,0.24,0.0,0.0,0.0,0.0,0.16,020400,station,24.12,60.03,45.0,0.0,20191018.0
0.0,0.0,0.43,7.76,0.26,0.0,0.0,0.0,0.0,0.18,020500,station,24.19,64.02,45.0,0.0,20191018.0
0.0,0.0,0.43,7.01,0.23,0.0,0.0,0.0,0.0,0.16,020600,station,23.88,57.83,45.0,0.0,20191018.0
0.0,0.0,0.42,7.38,0.25,0.0,0.0,0.0,0.0,0.17,020700,station,23.88,60.87,45.0,0.0,20191018.0
0.0,0.0,0.43,7.46,0.25,0.0,0.0,0.0,0.0,0.17,020800,station,23.56,61.53,45.0,0.0,20191018.0
0.0,0.0,0.45,7.48,0.25,0.0,0.0,0.0,0.0,0.17,020900,station,23.44,61.73,45.0,0.0,20191018.0
0.0,0.0,0.42,7.35,0.24,0.0,0.0,0.0,0.0,0.17,021000,station,23.31,60.62,45.0,0.0,20191018.0
0.0,0.0,0.45,6.97,0.23,0.0,0.0,0.0,0.0,0.16,021100,station,23.25,57.52,45.0,0.0,20191018.0
0.0,0.0,0.47,7.53,0.25,0.0,0.0,0.0,0.0,0.17,021200,station,23.19,62.11,45.0,0.0,20191018.0
0.0,0.0,0.45,7.55,0.25,0.0,0.0,0.0,0.0,0.17,021300,station,23.12,62.28,45.0,0.0,20191018.0
0.0,0.0,0.46,6.77,0.23,0.0,0.0,0.0,0.0,0.15,021400,station,23.25,55.83,45.0,0.0,20191018.0
0.0,0.0,0.46,7.21,0.24,0.6,0.0,0.0,0.0,0.16,021500,station,23.19,59.51,45.0,0.0,20191018.0
0.0,0.0,0.46,6.56,0.22,0.0,0.0,0.0,0.0,0.15,021600,station,23.0,54.11,45.0,0.0,20191018.0
0.0,0.0,0.44,6.91,0.23,0.0,0.0,0.0,0.0,0.16,021700,station,22.94,57.02,45.0,0.0,20191018.0
0.0,2.66,0.44,7.68,0.26,0.0,0.0,0.0,0.0,0.17,021800,station,22.94,63.4,270.0,0.0,20191018.0
0.0,1.33,0.44,6.82,0.23,0.0,0.0,0.0,0.0,0.15,021900,station,22.94,56.25,270.0,0.0,20191018.0
0.0,1.33,0.41,6.8,0.23,0.0,0.0,0.0,0.0,0.15,022000,station,23.06,56.09,270.0,0.0,20191018.0
0.0,0.0,0.43,7.33,0.24,0.0,0.0,0.0,0.0,0.17,022100,station,23.12,60.45,270.0,0.0,20191018.0
0.0,1.33,0.45,6.73,0.22,0.0,0.0,0.0,0.0,0.15,022200,station,23.12,55.5,270.0,0.0,20191018.0
0.0,2.66,0.44,7.09,0.24,0.0,0.0,0.0,0.0,0.16,022300,station,23.44,58.47,0.0,0.0,20191018.0
0.0,0.0,0.42,7.89,0.26,0.0,0.0,0.0,0.0,0.18,022400,station,23.31,65.08,0.0,0.0,20191018.0
0.0,5.32,0.44,7.17,0.24,0.0,0.0,0.0,0.0,0.16,022500,station,23.38,59.13,45.0,0.0,20191018.0
0.0,2.66,0.46,7.38,0.25,0.6,0.0,0.0,0.0,0.17,022600,station,23.25,60.9,45.0,0.0,20191018.0
0.0,5.32,0.45,7.77,0.26,0.0,0.0,0.0,0.0,0.18,022700,station,23.44,64.07,0.0,0.0,20191018.0
0.0,10.64,0.47,7.99,0.27,0.0,0.0,0.0,0.0,0.18,022800,station,23.88,65.96,0.0,0.0,20191018.0
0.0,7.98,0.44,7.58,0.25,0.0,0.0,0.0,0.0,0.17,022900,station,24.12,62.51,45.0,0.0,20191018.0
0.0,3.99,0.46,7.87,0.26,0.0,0.0,0.0,0.0,0.18,023000,station,24.12,64.89,0.0,0.0,20191018.0
0.0,7.98,0.46,8.55,0.28,0.0,0.0,0.0,0.0,0.19,023100,station,24.19,70.51,45.0,0.0,20191018.0
