dia_mes_ano,hora_minuto,irradiacao,pm1_massa,pm2_massa,pm4_massa,pm10_massa,pm1_concentracao,pm2_concentracao,pm4_concentracao,pm10_concentracao,concentracao_media,temperatura,vento_dir,vento_vel,n
20191016,100000,470.6,3.79,0.12,0,0,31.29,0.08,0,0,0.45,26.29,106.07,10.26,14
20191016,101500,564.34,3.89,0.13,0,0,32.08,0.09,0,0,0.43,27.35,93,12.41,15
20191016,103000,601.09,3.92,0.13,0,0,32.31,0.09,0,0,0.42,28.36,120,9.49,15
20191016,104500,641.28,4.08,0.14,0,0,33.64,0.09,0,0,0.44,28.61,93,17.29,15
20191016,110000,727.56,4.02,0.13,0,0,33.2,0.09,0,0,0.42,28.92,83.57,25.46,7
20191016,113000,675.26,3.65,0.12,0,0,30.14,0.08,0,0,0.42,30.31,96,14.1,15
20191016,114500,836.82,3.63,0.12,0,0,29.94,0.08,0,0,0.43,30.48,93,11.97,15
20191016,120000,1270.2,3.61,0.12,0,0,29.8,0.08,0,0,0.43,31.49,66,18.09,15
20191016,121500,1201.72,3.53,0.12,0,0,29.11,0.08,0,0,0.43,31.9,84,15.34,15
20191016,123000,999.31,3.51,0.12,0,0,28.95,0.08,0,0,0.44,32.23,96,11.35,15
20191016,124500,665.08,3.45,0.11,0,0,28.46,0.08,0,0,0.43,31.46,63,14.36,15
20191016,130000,645.54,3.58,0.12,0,0,29.59,0.08,0,0,0.42,32.21,118.93,9.21,14
20191016,131500,495.99,3.69,0.12,0,0,30.43,0.08,0,0,0.43,32.24,129,7.71,15
20191016,133000,437.68,3.93,0.13,0,0,32.39,0.09,0,0,0.43,31.78,90,10.11,15
20191016,134500,572.53,4.2,0.14,0,0,34.63,0.1,0,0,0.43,32.06,87,7.63,15
20191016,140000,688.88,3.98,0.13,0,0,32.81,0.09,0,0,0.43,33.13,150,7.18,15
20191016,141500,647.5,4.05,0.14,0,0,33.43,0.09,0,0,0.43,32.97,123,7.54,15
20191016,143000,659.53,3.91,0.13,0,0,32.28,0.09,0,0,0.43,33.08,84,8.6,15
20191016,144500,483.29,3.67,0.12,0,0,30.29,0.08,0,0,0.43,33.05,81,10.73,15
20191016,150000,474.04,3.69,0.12,0,0,30.4,0.08,0,0,0.44,33.11,102,9.49,15
20191016,151500,488.02,3.66,0.12,0,0,30.17,0.08,0,0,0.44,32.98,48.21,11.69,14
20191016,153100,406.96,3.85,0.13,0,0,31.75,0.09,0,0,0.45,33.23,106.36,9.43,11
20191016,154500,353.9,2.76,0.09,0,0,22.81,0.06,0,0,0.43,32.64,162.69,6.45,13
20191016,160400,343.32,2.17,0.07,0,0,17.94,0.05,0,0,0.44,31.69,188.18,8.83,11
20191016,161500,273.47,2.32,0.08,0,0,19.13,0.05,0,0,0.45,31.18,174,9.04,15
20191016,163000,93.23,2.31,0.08,0,0,19.03,0.05,0,0,0.44,29.79,176.79,7.22,14
20191016,164500,66.26,2.41,0.08,0,0,19.87,0.06,0,0,0.46,29.02,175,7.54,9
20191016,170000,30.14,2.49,0.08,0,0,20.57,0.06,0,0,0.44,28.68,166.5,7.05,10
20191016,172000,6.39,2.56,0.08,0,0,21.11,0.06,0,0,0.42,27.61,112.5,5.32,4
20191016,173000,0.56,2.76,0.09,0,0,22.79,0.06,0,0,0.44,26.83,159,4.88,15
20191016,174500,0.38,3.14,0.1,0,0,25.94,0.07,0,0,0.45,26.31,147,1.86,15
20191016,180000,0,2.82,0.09,0,0,23.3,0.06,0,0,0.44,25.98,141,2.48,15
20191016,181500,0.17,2.69,0.09,0,0,22.18,0.06,0,0,0.45,25.84,153,2.84,15
20191016,183000,0,4.42,0.15,0,0,36.47,0.1,0,0,0.46,25.37,168,2.13,15
20191016,184500,0.17,4.81,0.16,0,0,39.69,0.11,0,0,0.47,25.12,168,1.77,15
20191016,190000,0.38,4.1,0.14,0,0,33.86,0.09,0,0,0.44,24.54,180,0.62,15
20191016,191500,0.3,4.06,0.13,0,0,33.5,0.09,0,0,0.45,24.29,165,0.09,15
20191016,193000,0,3.77,0.13,0,0,31.15,0.08,0,0,0.44,24.6,153,0.98,15
20191016,194500,0.21,2.85,0.09,0,0,23.55,0.06,0,0,0.45,25.1,141,1.24,15
20191016,200000,0.04,2.97,0.1,0,0,24.49,0.07,0,0,0.44,25.34,141,1.6,15
20191016,201500,0,3.09,0.1,0,0,25.45,0.07,0,0,0.44,25.35,156,1.6,15
20191016,203000,0,3.2,0.11,0,0,26.42,0.07,0,0,0.45,25.13,114,3.46,15
20191016,204500,0.17,3.67,0.12,0,0,30.32,0.08,0,0,0.45,25.14,156,1.68,15
20191016,210000,0.04,3.88,0.13,0,0,32.02,0.09,0,0,0.46,25.47,144,2.31,15
20191016,211500,0.57,3.11,0.1,0,0,25.65,0.07,0,0,0.45,25.53,138,2.22,15
20191016,213000,0.61,3.13,0.1,0,0,25.85,0.07,0,0,0.43,25.47,174,2.48,15
20191016,214500,0.21,3.13,0.1,0,0,25.79,0.07,0,0,0.45,25.49,135,2.39,15
20191016,220000,0.04,3.2,0.11,0,0,26.4,0.07,0,0,0.45,25.57,156,2.93,15
20191016,221500,0.04,3.08,0.1,0,0,25.38,0.07,0,0,0.44,25.89,138,2.57,15
20191016,223000,0.21,2.72,0.09,0,0,22.4,0.06,0,0,0.45,25.74,177,2.39,15
20191016,224500,0,2.82,0.09,0,0,23.22,0.06,0,0,0.45,25.64,159,3.01,15
20191016,230000,0.17,2.79,0.09,0,0,23.02,0.06,0,0,0.45,25.58,159,2.04,15
20191016,231500,0.08,2.66,0.09,0,0,21.95,0.06,0,0,0.43,25.23,129,2.39,15
20191016,233000,0.3,2.82,0.09,0,0,23.25,0.06,0,0,0.45,24.91,129,0.98,15
20191016,234500,0,3.07,0.1,0,0,25.29,0.07,0,0,0.46,24.25,135,0,15
