dia_mes_ano,hora_minuto,irradiacao,temperatura,preciptacao,pm1_massa,pm2_massa,pm4_massa,pm10_massa,pm1_concentracao,pm2_concentracao,pm4_concentracao,pm10_concentracao,concentracao_media,vento_dir,vento_vel,IRR,I_AC,V_AC,P_AC,I_DC,V_DC,P_DC
20191011,071500,432.39,30.42,0,3.4,0.11,0,0,28.04,0.08,0,0,0.44,33,0,445.27,18.11,218.34,3955.4,7.11,560.19,3982.95
20191011,073000,494,30.74,0,3.02,0.1,0,0,24.9,0.07,0,0,0.45,96,0,513.73,20.56,220.09,4473.67,8.29,553.19,4585.95
20191011,074500,547.41,32.34,0,2.85,0.1,0,0,23.47,0.07,0,0,0.44,54,0,577.33,23.01,218.93,5035.87,9.36,545.36,5104.57
20191011,080000,604.13,33.55,0,2.52,0.08,0,0,20.78,0.06,0,0,0.44,96,0,637.33,25.1,218.67,5490.93,10.38,536.25,5566.28
20191011,081500,654.77,33.48,0,2.43,0.08,0,0,20.03,0.05,0,0,0.44,93,0,693.73,27.13,219.26,5951.2,11.32,531.57,6017.37
20191011,083000,704.74,33.89,0,2.65,0.09,0,0,21.84,0.06,0,0,0.44,84,0,747.6,28.92,219.09,6337.53,12.24,525.12,6427.47
20191011,084500,748.9,35.71,0,2.42,0.08,0,0,19.97,0.05,0,0,0.43,105,0,796.73,30.43,219.71,6687.73,13.07,519.55,6790.52
20191011,090000,793.06,34.84,0,2.26,0.08,0,0,18.65,0.05,0,0,0.44,141,0,840.87,32.05,219.89,7049.67,13.84,517.4,7160.82
20191011,091500,833.51,35.3,0,2.43,0.08,0,0,20.06,0.06,0,0,0.44,168,0,882.2,33.39,219.85,7270.53,14.54,516.49,7509.76
20191011,093000,870.67,34.88,0,2.5,0.08,0,0,20.66,0.06,0,0,0.42,102,0,920.64,34.5,221.08,7629.43,15.16,511.03,7747.21
20191011,094500,902.4,35.32,0,2.45,0.08,0,0,20.23,0.06,0,0,0.44,66,0,954.07,35.56,220.86,7855.14,15.74,507.49,7987.89
20191011,100000,930.95,35.25,0,2.66,0.09,0,0,21.97,0.06,0,0,0.43,111,0,982,36.44,219.93,8017.6,16.19,504.95,8175.14
20191011,101500,954.09,34.93,0,2.57,0.09,0,0,21.21,0.06,0,0,0.42,90,0,1006.6,37.49,219.8,8243,16.37,511.48,8372.93
20191011,103000,977.76,35.06,0,2.49,0.08,0,0,20.53,0.06,0,0,0.43,60,0,1028.4,37.43,221.14,8278.93,15.93,526.99,8394.95
20191011,104500,996.27,34.72,0,2.34,0.08,0,0,19.32,0.05,0,0,0.44,57,0,1043.4,37.61,220.05,8278.73,15.75,533.54,8403.25
20191011,110000,973.52,35.2,0,2.53,0.08,0,0,20.9,0.06,0,0,0.44,102,0,959.33,34.1,218.63,7477.4,13.98,539.57,7543.19
20191011,111500,1047.3,35.46,0,2.49,0.08,0,0,20.51,0.06,0,0,0.45,99,0,1086.33,37.59,220.2,8278.27,15.37,546.33,8397.09
20191011,113000,1007.64,35.12,0,2.78,0.09,0,0,22.95,0.06,0,0,0.42,90,0,973.6,33.7,218.25,7380.53,13.7,540.37,7403.07
20191011,114500,1052.45,35.47,0,2.7,0.09,0,0,22.23,0.06,0,0,0.43,102,0,1090.33,37.6,220.07,8278.87,15.61,539.22,8417.22
20191011,120000,958.98,35.61,0,2.62,0.09,0,0,21.6,0.06,0,0,0.43,96,0,1042.47,35.61,219.64,7838.53,14.75,538.24,7939.04
20191011,121500,641.28,35.29,0,3.18,0.11,0,0,26.24,0.07,0,0,0.43,90,0,784.33,27.99,220.03,5790.4,11.33,540.21,6120.58
20191011,123000,555.74,34.6,0,4.41,0.15,0,0,36.38,0.1,0,0,0.44,69,0,570.07,20.66,218.57,4548.4,8.24,548.86,4522.61
20191011,124500,971.54,35.85,0,3.74,0.12,0,0,30.88,0.09,0,0,0.42,150,0,1011.13,37.12,221.95,8235.93,15.89,526.44,8365.13
20191011,130000,954.22,36.29,0,3.28,0.11,0,0,27.03,0.07,0,0,0.43,153,0,1011.6,37.09,222.01,8122.6,16.1,519.81,8368.94
20191011,131500,538.16,35.69,0,3.34,0.11,0,0,27.53,0.08,0,0,0.42,114,0,550,21.71,218.96,4802.67,9.47,514.85,4875.63
20191011,133000,646.97,34.59,0,2.85,0.1,0,0,23.51,0.07,0,0,0.43,93,0,619.8,24.71,219.41,5474.4,10.43,533.39,5563.26
20191011,134500,436.36,35.27,0,3.18,0.11,0,0,26.25,0.07,0,0,0.44,111,0,485.73,18.59,217.75,4184.27,8,517.17,4137.36
20191011,140000,186.48,33.56,0,2.96,0.1,0,0,24.44,0.07,0,0,0.43,66,0,134.87,6.36,214.81,1365.2,2.64,524.86,1385.63
20191011,141500,628.99,34.55,0,2.64,0.09,0,0,21.82,0.06,0,0,0.45,48,0,142.87,24.26,218.75,5334.73,10.08,540.97,5452.98
20191011,143000,453.55,34.77,0,3.38,0.11,0,0,27.92,0.08,0,0,0.45,99,0,159.43,18.81,218.21,4079.36,7.96,526.46,4190.62
20191011,144500,549.4,34.64,0,3.08,0.1,0,0,25.46,0.07,0,0,0.45,87,0,166.87,21.34,217.96,4667.53,8.92,529.2,4720.46
20191011,150000,568.57,35.31,0,2.2,0.07,0,0,18.16,0.05,0,0,0.46,105,0,162.67,22.32,217.81,4866.47,9.38,524.12,4916.25
20191011,151500,503.65,35.02,0,2.06,0.07,0,0,17.02,0.05,0,0,0.44,156,0,134.73,19.56,218.14,4264.8,8.23,522.79,4302.56
20191011,153000,442.57,34.85,0,2.06,0.07,0,0,17.02,0.05,0,0,0.43,150,0,109.53,16.25,217.02,3530.67,6.88,521.35,3586.89
20191011,154500,382.28,34.82,0,2.13,0.07,0,0,17.56,0.05,0,0,0.44,129,0,296,14.02,216.86,3040.6,5.97,516.43,3083.09
20191011,160000,323.98,34.31,0,2.13,0.07,0,0,17.57,0.05,0,0,0.43,132,0,283.47,11.32,215.19,2436.67,4.83,510.23,2464.41
20191011,161500,255.5,33.98,0,2.1,0.07,0,0,17.28,0.05,0,0,0.45,168,0,212,8.37,214.56,1787.64,3.68,498.51,1834.52
20191011,163000,59.16,33.04,0,2.23,0.07,0,0,18.41,0.05,0,0,0.44,123,0,56,4.08,214.49,877.67,2.29,376.62,862.46
20191011,164500,40.92,32.44,0,2.4,0.08,0,0,19.83,0.05,0,0,0.45,123,0,32.4,1.55,213.19,328.8,0.71,507.63,360.42
20191011,170000,26.64,31.84,0,3.28,0.11,0,0,27.09,0.08,0,0,0.44,99,0,22.27,1.05,214.11,222.73,0.49,501.95,245.96
20191011,171500,9.98,31.33,0,5.36,0.18,0,0,44.2,0.12,0,0,0.43,57,0,13.2,0.58,213.65,122.33,0.3,489.34,146.8
20191011,173000,2.26,30.92,0,7.72,0.26,0,0,63.65,0.17,0,0,0.43,171,0,2.87,0.14,214.89,20.07,0.09,450.79,40.57
20191011,174500,0,30.55,0,12.69,0.42,0,0,104.71,0.29,0,0,0.44,102,0,0,0.09,215.4,0,0,365.31,0
20191011,180000,0,30.15,0,15.78,0.53,0,0,130.22,0.36,0.01,0,0.44,93,0,0,0.09,215.4,0,0,57.89,0
20191011,181500,0,29.87,0,13.99,0.47,0,0,115.45,0.32,0,0,0.44,81,0,0,0.09,215.4,0,0,42.03,0
20191011,183000,0.04,29.65,0,9.93,0.33,0,0,81.89,0.22,0,0,0.44,162,0,0,0.09,215.4,0,0,40.4,0
20191011,184500,0.25,29.5,0,8.1,0.27,0,0,66.86,0.18,0,0,0.45,129,0,0,0.09,215.4,0,0,40.29,0
20191011,190000,0,29.23,0,8.42,0.28,0,0,69.44,0.19,0,0,0.45,81,0,0,0.09,215.4,0,0,40.33,0
20191011,191500,0.04,28.92,0,10.64,0.35,0,0,87.79,0.24,0,0,0.46,60,0,0,0.09,215.4,0,0,40.93,0
20191011,193000,0.34,28.73,0,9.97,0.33,0,0,82.25,0.23,0,0,0.46,87,0,0,0.09,215.4,0,0,41.01,0
20191011,194500,0.17,28.61,0,8.16,0.27,0,0,67.37,0.18,0,0,0.45,114,0,0,0.09,215.4,0,0,40.97,0
20191011,200000,0,28.35,0,8.01,0.27,0,0,66.13,0.18,0,0,0.45,57,0,0,0.09,215.4,0,0,40.87,0
20191011,201500,0,28.07,0,8.4,0.28,0,0,69.28,0.19,0,0,0.45,48,0,0,0.09,215.4,0,0,41.85,0
20191011,203000,0.04,27.86,0,8.69,0.29,0,0,71.68,0.2,0,0,0.46,84,0,0,0.09,215.4,0,0,41.53,0
20191011,204500,0.04,27.68,0,8.34,0.28,0,0,68.79,0.19,0,0,0.45,102,0,0,0.09,215.4,0,0,41.89,0
20191011,210000,0,27.45,0,7.37,0.25,0,0,60.82,0.17,0,0,0.46,27,0,0,0.09,215.4,0,0,41.59,0
20191011,211500,0,27.39,0,7.07,0.24,0,0,58.31,0.16,0,0,0.46,75,0,0,0.09,215.4,0,0,41.48,0
20191011,213000,0,27.24,0,5.43,0.18,0,0,44.85,0.12,0,0,0.46,42,0,0,0.09,215.4,0,0,40.88,0
20191011,214500,0,26.93,0,4.71,0.16,0,0,38.89,0.11,0,0,0.46,27,0,0,0.09,215.4,0,0,41.84,0
20191011,220000,0,26.67,0,5.16,0.17,0,0,42.54,0.12,0,0,0.46,27,0,0,0.09,215.4,0,0,41.43,0
20191011,221500,0.04,26.42,0,5.12,0.17,0,0,42.24,0.12,0,0,0.46,21,0,0,0.09,215.4,0,0,41.51,0
20191011,223000,0.34,26.26,0,4.83,0.16,0,0,39.86,0.11,0,0,0.46,42,0,0,0.09,215.4,0,0,41.43,0
20191011,224500,0,26.05,0,4.53,0.15,0,0,37.39,0.1,0,0,0.45,90,0,0,0.09,215.4,0,0,41.45,0
20191011,230000,0,25.95,0,3.61,0.12,0,0,29.78,0.08,0,0,0.46,45,0,0,0.09,215.4,0,0,42.09,0
20191011,231500,0,25.84,0,3.39,0.11,0,0,27.98,0.08,0,0,0.46,48,0,0,0.09,215.4,0,0,41.53,0
20191011,233000,0.17,25.7,0,3.3,0.11,0,0,27.24,0.08,0,0,0.45,39,0,0,0.09,215.4,0,0,42.14,0
20191011,234500,0,25.09,0,3.21,0.11,0,0,26.53,0.07,0,0,0.45,45,0,0,0.09,215.4,0,0,42.01,0
