dia_mes_ano,hora_minuto,irr,temp,rainfall,massaPM1,massaPM2,massaPM4,massaPM10,numPM1,numPM2,numPM4,numPM10,tamanho_medio,vento_dir,vento_vel,IRR,I_AC,V_AC,P_AC,I_DC,V_DC,P_DC
20191117,071500,531.51,27.56,0,2.72,0.09,0,0,22.46,0.06,0,0,0.44,57,13.92,484.47,20.08,218.45,4386.47,7.98,557.6,4449.65
20191117,073000,587.74,28.12,0,2.63,0.09,0,0,21.67,0.06,0,0,0.44,54,13.57,549.8,22.52,218.98,4931.33,9.09,550.2,5001.32
20191117,074500,646.45,18.1,0,2.61,0.09,0,0,21.51,0.06,0,0,0.45,48,18.71,612.8,24.73,220.72,5460.07,10.12,548.65,5552.34
20191117,080000,696.15,29.3,0,2.72,0.09,0,0,22.46,0.06,0,0,0.43,45,18.53,672.27,26.94,219.66,5919,11.11,540.09,6000.4
20191117,081500,748.47,29.76,0,2.81,0.09,0,0,23.14,0.06,0,0,0.45,60,14.36,729,28.83,220.4,6353.6,12.05,535.06,6447.47
20191117,083000,799.48,19.43,0,2.99,0.1,0,0,24.65,0.07,0,0,0.44,27,14.9,783,30.69,220.51,6767.87,12.92,532.13,6875.12
20191117,084500,842.27,30.71,0,2.81,0.09,0,0,23.18,0.06,0,0,0.44,39,17.64,831.8,31.81,220.71,7025,13.58,524.79,7126.65
20191117,090000,882.32,31.49,0,2.92,0.1,0,0,24.08,0.07,0,0,0.43,36,15.87,877.73,33.35,222.09,7409.87,14.49,519.61,7529.15
20191117,091500,920.81,32.02,0,3.05,0.1,0,0,25.15,0.07,0,0,0.44,66,13.39,919.07,34.78,221.05,7690.67,15.14,516.17,7814.81
20191117,093000,952.77,32.97,0,3,0.1,0,0,24.72,0.07,0,0,0.44,60,12.32,957.33,35.88,220.76,7920.53,15.78,510.03,8048.27
20191117,094500,982.39,33.74,0,2.78,0.09,0,0,22.93,0.06,0,0,0.43,111,7.63,989.73,36.47,222.09,8096.6,16.39,504.4,8267.12
20191117,100000,1005.48,33.62,0,2.89,0.1,0,0,23.88,0.06,0,0,0.43,48,9.13,1017.47,37.09,220.92,8170.87,16.78,497.06,8340.67
20191117,101500,1024.53,34.07,0,2.95,0.1,0,0,24.29,0.07,0,0,0.44,69,6.03,1039.67,37.46,220.83,8274.13,16.61,507.47,8429.08
20191117,103000,1036.14,34.4,0,2.8,0.09,0,0,23.1,0.06,0,0,0.43,132,6.83,1055,37.31,221.78,8276.6,16.26,518.41,8429.35
20191117,104500,1051.53,33.21,0,3.08,0.1,0,0,25.45,0.07,0,0,0.45,63,10.37,1069.2,37.15,222.71,8275.8,16.2,519.79,8420.6
20191117,110000,1060.14,33.54,0,3.2,0.11,0,0,26.39,0.07,0,0,0.44,167.33,7.8,1084.33,37,223.59,8276.13,16.24,517.21,8399.49
20191117,111500,994.65,33.9,0,3.04,0.1,0,0,25.12,0.07,0,0,0.43,116.67,7,1034.07,34.9,221.79,7768.87,15.18,517.19,7850.94
20191117,113000,949.51,33.05,0,3.15,0.1,0,0,26,0.07,0,0,0.44,88.33,9.22,942.53,31.86,220.56,7164.6,13.67,517.95,7080.38
