data,hora,irradiacao,pm1_massa,pm2_massa,pm4_massa,pm10_massa,pm1_concentracao,pm2_concentracao,pm4_concentracao,pm10_concentracao,concentracao_media,temperatura,vento_dir,vento_vel,rainfall,hum,n
20191006,200300,NA,2.100833333333333,0.06916666666666667,0,0,17.325833333333332,0.04666666666666667,0,0,435,17.581666666666667,165,6.206666666666667,NA,NA,12
20191006,200500,NA,1.9433333333333334,0.06333333333333334,0,0,16035,0.04166666666666667,0,0,0.43,17.561666666666667,180,3.99,NA,NA,6
20191006,200600,NA,1915,0.06333333333333334,0,0,15.785833333333333,0.04166666666666667,0,0,0.42833333333333334,17.555833333333332,161.25,3.546666666666667,NA,NA,12
20191006,200800,NA,1.9266666666666667,0.06333333333333334,0,0,15.883333333333333,0.043333333333333335,0,0,0.42833333333333334,17.593333333333334,165,4.876666666666667,NA,NA,6
20191006,200900,NA,1965,65,0,0,16.221666666666668,0.04666666666666667,0,0,0.43,17.561666666666667,165,3.99,NA,NA,6
20191006,200,NA,3.13,0.1,0,0,25.85,0.07,0,0,0.46,18.81,225,7.98,NA,NA,1
20191006,2100,NA,2.663478260869565,0.09,0,0,21.968695652173913,0.05956521739130435,0,0,0.4404347826086956,18.10304347826087,172.17391304347825,4.857391304347827,NA,NA,23
20191006,210200,NA,1.9933333333333334,0.06666666666666667,0,0,16445,0.04666666666666667,0,0,0.42333333333333334,17.613333333333333,165,2.4383333333333335,NA,NA,6
20191006,210300,NA,2.058333333333333,0.07,0,0,16.976666666666667,0.0475,0,0,425,17.59166666666667,146.25,3.99,NA,NA,12
20191006,210500,NA,2.0666666666666664,0.07166666666666667,0,0,17045,0.04833333333333333,0,0,0.42833333333333334,17.648333333333333,135,3.7683333333333335,NA,NA,6
20191006,210600,NA,2.0408333333333335,0.06916666666666667,0,0,16.846666666666668,0.04666666666666667,0,0,0.4275,17.613333333333333,150,3.546666666666667,NA,NA,12
20191006,210800,NA,2.0283333333333333,0.07,0,0,16.748333333333335,45,0,0,0.42833333333333334,17.57,142.5,2.4383333333333335,NA,NA,6
20191006,210900,NA,1.9783333333333335,65,0,0,16.318333333333335,0.04666666666666667,0,0,425,17.55,142.5,3325,NA,NA,6
20191006,2200,NA,2.7973913043478262,0.09304347826086956,0,0,23.082173913043476,0.06434782608695652,0,0,0.4408695652173913,18.039565217391303,187.82608695652175,4.857391304347827,NA,NA,23
20191006,220200,NA,2.3,0.07666666666666667,0,0,18.96,0.05333333333333334,0,0,435,17.490000000000002,127.5,3325,NA,NA,6
20191006,220300,NA,2.4683333333333333,0.08166666666666667,0,0,20.350833333333334,0.05583333333333333,0,0,0.43833333333333335,17535,142.5,2.66,NA,NA,12
20191006,220500,NA,2.1883333333333335,0.07166666666666667,0,0,18.048333333333332,0.04833333333333333,0,0,0.43166666666666664,17.486666666666665,165,1995,NA,NA,6
20191006,220600,NA,2.3225000000000002,0.07583333333333334,0,0,19.163333333333334,0.05333333333333334,0,0,0.4275,17.469166666666666,138.75,4.100833333333334,NA,NA,12
20191006,220800,NA,2.2466666666666666,0.07500000000000001,0,0,18525,0.05,0,0,425,17.458333333333332,157.5,2.216666666666667,NA,NA,6
20191006,220900,NA,2.44,0.08,0,0,20.12,0.056666666666666664,0,0,0.43,17.476666666666667,135,4.876666666666667,NA,NA,6
20191006,2300,NA,3.097391304347826,0.10347826086956521,0,0,25.554782608695653,0.07043478260869565,0,0,0.4534782608695652,17.899565217391306,166.30434782608697,6.996956521739131,NA,NA,23
20191006,230200,NA,2.6516666666666664,0.08666666666666667,0,0,21.87666666666667,0.06166666666666667,0,0,0.44333333333333336,17.29,127.5,3325,NA,NA,6
20191006,230300,NA,2.7141666666666664,0.09,0,0,22.3925,0.060833333333333336,0,0,0.43916666666666665,17.336666666666666,142.5,3.7683333333333335,NA,NA,12
20191006,230500,NA,2675,0.08666666666666667,0,0,22.056666666666665,0.06166666666666667,0,0,435,17.35333333333333,135,4.433333333333334,NA,NA,6
20191006,230600,NA,2.7141666666666664,0.09083333333333334,0,0,22.3975,0.060833333333333336,0,0,0.43916666666666665,17.303333333333335,123.75,5.430833333333334,NA,NA,12
20191006,230800,NA,2635,0.08833333333333333,0,0,21.721666666666668,0.058333333333333334,0,0,0.44166666666666665,17.301666666666666,112.5,5.541666666666667,NA,NA,6
20191006,230900,NA,2.6683333333333334,0.08833333333333333,0,0,22.001666666666665,0.060000000000000005,0,0,0.43833333333333335,17.281666666666666,127.5,4655,NA,NA,6
20191006,2400,NA,3.2254545454545456,0.10818181818181818,0,0,26.611818181818183,0.07181818181818182,0,0,0.4727272727272727,18.544545454545453,225,9.793636363636365,NA,NA,11
20191006,2500,NA,3.171818181818182,0.10454545454545455,0,0,26.167272727272728,0.07272727272727272,0,0,0.45545454545454545,18.434545454545454,220.9090909090909,10.760909090909092,NA,NA,11
20191006,2600,NA,3.5,0.12,0,0,28.86,0.08,0,0,0.43,18.94,225,2.66,NA,NA,1
20191006,2700,NA,3.12,0.1,0,0,25.78,0.07,0,0,0.43,18.81,180,6.65,NA,NA,1
20191006,2800,NA,3.37,0.11,0,0,27.78,0.08,0,0,0.43,18.69,180,13.3,NA,NA,1
20191006,2900,NA,3.84,0.13,0,0,31.66,0.09,0,0,0.43,18.69,180,11.97,NA,NA,1
20191006,3000,NA,3.108181818181818,0.10363636363636364,0,0,25.637272727272727,0.07,0,0,0.4481818181818182,18.37,188.1818181818182,6.65,NA,NA,11
20191006,300,NA,3.28,0.11,0,0,27.09,0.07,0,0,0.45,18.94,225,6.65,NA,NA,1
20191006,3100,NA,3.037272727272727,0.1009090909090909,0,0,25.05272727272727,0.07,0,0,0.45636363636363636,18.381818181818183,216.8181818181818,7.375454545454546,NA,NA,11
20191006,3200,NA,3.129090909090909,0.10363636363636364,0,0,25.80818181818182,0.07,0,0,0.45272727272727276,18.37181818181818,220.9090909090909,8.100909090909092,NA,NA,11
20191006,3300,NA,2.869090909090909,0.09636363636363636,0,0,23.665454545454544,0.06363636363636363,0,0,0.46,18.4,220.9090909090909,6.045454545454546,NA,NA,11
20191006,3400,NA,3.1572727272727272,0.10363636363636364,0,0,26.048181818181817,0.07090909090909091,0,0,0.45363636363636367,18.416363636363634,192.27272727272728,6.166363636363637,NA,NA,11
20191006,3500,NA,3.1572727272727272,0.10363636363636364,0,0,26.05181818181818,0.07,0,0,0.46,18.37090909090909,200.45454545454547,3.99,NA,NA,11
20191006,3600,NA,3.94,0.13,0,0,32.51,0.09,0,0,0.48,18.94,180,7.98,NA,NA,1
20191006,3700,NA,3.48,0.12,0,0,28.69,0.08,0,0,0.46,18.88,225,7.98,NA,NA,1
20191006,3800,NA,3.85,0.13,0,0,31.73,0.09,0,0,0.45,18.88,180,10.64,NA,NA,1
20191006,3900,NA,3.7,0.12,0,0,30.53,0.08,0,0,0.46,18.94,180,5.32,NA,NA,1
20191006,4000,NA,3.6436363636363636,0.12090909090909091,0,0,30.062727272727273,0.08,0,0,0.45545454545454545,18.267272727272726,216.8181818181818,9.430909090909092,NA,NA,11
20191006,400,NA,2.87,0.1,0,0,23.69,0.07,0,0,0.44,18.88,225,10.64,NA,NA,1
20191006,4100,NA,3.293636363636364,0.11,0,0,27.171818181818182,0.07454545454545455,0,0,0.4636363636363636,18.196363636363635,225,8.342727272727274,NA,NA,11
20191006,4200,NA,3.540909090909091,0.11818181818181818,0,0,29.206363636363637,0.08,0,0,0.46909090909090906,18.23818181818182,233.1818181818182,7.133636363636364,NA,NA,11
20191006,4300,NA,3.8536363636363635,0.1290909090909091,0,0,31.803636363636365,0.08818181818181818,0,0,0.4572727272727273,18.227272727272727,216.8181818181818,7.375454545454546,NA,NA,11
20191006,4400,NA,4.492727272727273,0.14909090909090908,0,0,37.06636363636364,0.10181818181818182,0,0,0.44636363636363635,18.169090909090908,212.72727272727272,5.803636363636364,NA,NA,11
20191006,4500,NA,5.985454545454545,0.19727272727272727,0,0,49.38090909090909,0.13636363636363635,0,0,0.46454545454545454,18.117272727272727,225,8.221818181818183,NA,NA,11
20191006,4600,NA,3.12,0.1,0,0,25.76,0.07,0,0,0.44,18.81,225,7.98,NA,NA,1
20191006,4700,NA,2.78,0.09,0,0,22.91,0.06,0,0,0.44,18.81,225,7.98,NA,NA,1
20191006,4800,NA,2.72,0.09,0,0,22.41,0.06,0,0,0.44,18.75,225,7.98,NA,NA,1
20191006,4900,NA,2.4,0.08,0,0,19.81,0.05,0,0,0.44,18.75,225,11.97,NA,NA,1
20191006,5000,NA,3.1236363636363635,0.10363636363636364,0,0,25.772727272727273,0.07090909090909091,0,0,0.45,18.023636363636363,225,6.166363636363637,NA,NA,11
20191006,500,NA,3.44,0.11,0,0,28.39,0.08,0,0,0.44,19,180,5.32,NA,NA,1
20191006,5100,NA,2.9518181818181817,0.09818181818181818,0,0,24.355454545454545,0.06727272727272728,0,0,0.44272727272727275,17.983636363636364,208.63636363636363,7.133636363636364,NA,NA,11
20191006,5200,NA,2.5463636363636364,0.08454545454545455,0,0,21.001818181818184,0.05818181818181818,0,0,0.44,17.96090909090909,229.0909090909091,7.617272727272728,NA,NA,11
20191006,5300,NA,2.45,0.08181818181818182,0,0,20.205454545454547,0.05454545454545454,0,0,0.45545454545454545,17.869090909090907,220.9090909090909,6.045454545454546,NA,NA,11
20191006,5400,NA,2.7954545454545454,0.09363636363636364,0,0,23.067272727272726,0.06272727272727273,0,0,0.47545454545454546,17.96818181818182,216.8181818181818,6.287272727272728,NA,NA,11
20191006,5500,NA,3.0754545454545457,0.10363636363636364,0,0,25.37,0.06909090909090909,0,0,0.4590909090909091,18.03909090909091,229.0909090909091,3.7481818181818185,NA,NA,11
20191006,5600,NA,2.94,0.1,0,0,24.25,0.07,0,0,0.45,18.69,180,10.64,NA,NA,1
20191006,5700,NA,3.27,0.11,0,0,26.96,0.07,0,0,0.43,18.75,180,7.98,NA,NA,1
20191006,5800,NA,3.03,0.1,0,0,25.03,0.07,0,0,0.43,18.69,225,13.3,NA,NA,1
20191006,5900,NA,2.82,0.09,0,0,23.25,0.06,0,0,0.43,18.69,180,11.97,NA,NA,1
20191006,60000,NA,2.69,0.09,0,0,22188,0.061000000000000006,0,0,462,18.182000000000002,211.5,2261,NA,NA,10
20191006,600,NA,3.61,0.12,0,0,29.78,0.08,0,0,0.43,18.81,180,10.64,NA,NA,1
20191006,61000,NA,1934,66,0,0,15941,45,0,0,472,18095,243,5719,NA,NA,10
20191006,62000,NA,2281,76,0,0,18829,53,0,0,447,17762,238.5,9842,NA,NA,10
20191006,63000,NA,2256,0.07500000000000001,0,0,18.618000000000002,0.051000000000000004,0,0,455,17.769000000000002,238.5,6783,NA,NA,10
20191006,64000,NA,2273,76,0,0,18754,0.051000000000000004,0,0,471,17915,225,7182,NA,NA,10
20191006,65000,NA,2291,78,0,0,18896,53,0,0,456,17895,225,7581,NA,NA,10
20191006,70000,NA,1.85,62,0,0,15261,0.044000000000000004,0,0,457,18293,225,6384,NA,NA,10
20191006,700,NA,3.5,0.12,0,0,28.85,0.08,0,0,0.44,19,225,5.32,NA,NA,1
20191006,71000,NA,2085,68,0,0,17202,46,0,0,448,18275,234,10906,NA,NA,10
20191006,72000,NA,1.97,67,0,0,16249,46,0,0,0.46,18.16,220.5,9.975000000000001,NA,NA,10
20191006,73000,NA,2.47,82,0,0,20372,56,0,0,0.46299999999999997,17956,220.5,9576,NA,NA,10
20191006,74000,NA,3657,122,0,0,30175,84,0,0,473,17451,220.5,7581,NA,NA,10
20191006,75000,NA,3981,134,0,0,32845,92,0,0,445,17093,229.5,11172,NA,NA,10
20191006,80000,NA,4924,165,0,0,40.63,112,0,0,459,17225,216,7714,NA,NA,10
20191006,800,NA,3.19,0.11,0,0,26.32,0.07,0,0,0.44,18.88,180,5.32,NA,NA,1
20191006,81000,NA,3898,0.13,0,0,32159,91,0,0,449,17269,211.5,12.103000000000002,NA,NA,10
20191006,82000,NA,3233,107,0,0,26.68,74,0,0,0.46499999999999997,17326,207,16758,NA,NA,10
20191006,83000,NA,2394,78,0,0,19748,54,0,0,0.46,17451,198,15162,NA,NA,10
20191006,84000,NA,2204,0.07300000000000001,0,0,18181,0.05,0,0,0.46599999999999997,17.563000000000002,198,18886,NA,NA,10
20191006,85000,NA,1916,64,0,0,15807,42,0,0,453,17669,198,14.63,NA,NA,10
20191006,90000,NA,2312,75,0,0,19061,52,0,0,0.45,17.78,175.5,11438,NA,NA,10
20191006,900,NA,3.44,0.11,0,0,28.35,0.08,0,0,0.45,18.88,180,5.32,NA,NA,1
20191006,91000,NA,2299,77,0,0,18966,0.051000000000000004,0,0,457,17857,184.5,12768,NA,NA,10
20191006,92000,NA,2313,78,0,0,19084,0.051000000000000004,0,0,469,18269,211.5,10773,NA,NA,10
20191006,93000,NA,2.09,69,0,0,17.23,48,0,0,467,18681,193.5,9709,NA,NA,10
20191006,94000,NA,1656,54,0,0,13.65,39,0,0,452,18975,198,7581,NA,NA,10
20191006,95000,NA,1542,0.051000000000000004,0,0,12719,35,0,0,427,19213,184.5,10.64,NA,NA,10
20191007,1000,NA,4.317391304347826,0.1443478260869565,0,0,35.622608695652175,0.09782608695652174,0,0,0.45304347826086955,19.763478260869565,121.30434782608695,6.1295652173913044,NA,NA,23
20191007,100200,NA,5.343333333333334,0.17833333333333334,0,0,44.08,0.12,0,0,0.4666666666666667,22.206666666666667,127.5,7.093333333333334,NA,NA,6
20191007,100300,NA,5.15,0.17250000000000001,0,0,42.486666666666665,0.11750000000000001,0,0,0.46,22.3275,138.75,5.2091666666666665,NA,NA,12
20191007,100500,NA,5.073333333333333,0.16833333333333333,0,0,41.843333333333334,0.11666666666666667,0,0,0.44833333333333336,22.468333333333334,135,5.32,NA,NA,6
20191007,100600,NA,4.7275,0.15833333333333333,0,0,38.99333333333333,0.10666666666666667,0,0,0.4525,22.421666666666667,142.5,5.541666666666667,NA,NA,12
20191007,100800,NA,4495,0.15,0,0,37.07,0.10166666666666667,0,0,0.45666666666666667,22.541666666666668,135,5.763333333333334,NA,NA,6
20191007,100900,NA,4.726666666666667,155,0,0,38.99666666666667,0.10333333333333333,0,0,0.45666666666666667,22.47833333333333,120,4655,NA,NA,6
20191007,100,NA,3.04,0.1,0,0,25.07,0.07,0,0,0.44,17.38,135,7.98,NA,NA,1
20191007,1100,NA,3.7534782608695654,0.12434782608695652,0,0,30.95695652173913,0.08521739130434783,0,0,0.45,19.804347826086957,144.7826086956522,3.7008695652173915,NA,NA,23
20191007,110200,NA,4.13,0.13833333333333334,0,0,34.07333333333333,0.09333333333333334,0,0,0.44833333333333336,22.10333333333333,172.5,2.66,NA,NA,6
20191007,110300,NA,4.2225,0.14083333333333334,0,0,34.82333333333333,0.09666666666666666,0,0,0.44916666666666666,22.233333333333334,180,3.7683333333333335,NA,NA,12
20191007,110500,NA,4225,0.14166666666666666,0,0,34.85166666666667,0.09666666666666666,0,0,0.43333333333333335,22.25,172.5,5.763333333333334,NA,NA,6
20191007,110600,NA,4.3125,0.14416666666666667,0,0,35.56166666666667,0.0975,0,0,435,22.108333333333334,183.75,6.65,NA,NA,12
20191007,110800,NA,4.486666666666666,0.15,0,0,37.026666666666664,0.1,0,0,0.44,21.884999999999998,187.5,6.65,NA,NA,6
20191007,110900,NA,4.461666666666667,0.14833333333333334,0,0,36.81333333333333,0.10166666666666667,0,0,445,21845,165,3.99,NA,NA,6
20191007,1200,NA,4.689565217391304,0.15565217391304348,0,0,38.692608695652176,0.10652173913043478,0,0,0.4360869565217391,20.02826086956522,131.08695652173913,3.99,NA,NA,23
20191007,120200,NA,5765,0.19,0,0,47.56166666666667,0.13166666666666668,0,0,0.44833333333333336,22465,135,4655,NA,NA,6
20191007,120300,NA,5.6466666666666665,0.18583333333333332,0,0,46.596666666666664,0.13,0,0,0.4558333333333333,22.5575,165,5.430833333333334,NA,NA,12
20191007,120500,NA,5.28,0.17666666666666667,0,0,43.56666666666666,0.12,0,0,0.45666666666666667,22.813333333333333,150,4655,NA,NA,6
20191007,120600,NA,5.6066666666666665,0.18583333333333335,0,0,46.25416666666667,0.12666666666666668,0,0,0.45416666666666666,22.729166666666668,146.25,5985,NA,NA,12
20191007,120800,NA,5585,0.18333333333333335,0,0,46075,0.12666666666666668,0,0,0.45666666666666667,22.884999999999998,157.5,3.7683333333333335,NA,NA,6
20191007,120900,NA,5755,0.19,0,0,47.47833333333333,0.13,0,0,0.44833333333333336,22.96,135,6.65,NA,NA,6
20191007,1300,NA,3.944782608695652,0.13086956521739132,0,0,32.538695652173914,0.0891304347826087,0,0,0.4426086956521739,21.089565217391304,109.56521739130434,7.343913043478262,NA,NA,23
20191007,130200,NA,4.243333333333333,0.14166666666666666,0,0,35.02666666666667,0.09833333333333333,0,0,0.43333333333333335,24.873333333333335,120,10.64,NA,NA,6
20191007,130300,NA,4.115833333333334,0.13666666666666666,0,0,33.9525,0.0925,0,0,0.4325,24.974166666666665,131.25,6.871666666666667,NA,NA,12
20191007,130500,NA,4485,0.14833333333333334,0,0,37.001666666666665,0.1,0,0,0.43666666666666665,24.926666666666666,127.5,9.088333333333333,NA,NA,6
20191007,130600,NA,4.2125,0.14,0,0,34.74583333333333,95,0,0,0.43083333333333335,24.776666666666667,142.5,7.758333333333334,NA,NA,12
20191007,130800,NA,4.213333333333333,0.14166666666666666,0,0,34745,95,0,0,435,24.761666666666667,120,6.871666666666667,NA,NA,6
20191007,130900,NA,4.1466666666666665,0.13666666666666666,0,0,34.214999999999996,0.09333333333333334,0,0,0.43333333333333335,24.611666666666665,127.5,10.196666666666667,NA,NA,6
20191007,1400,NA,3.85,0.12782608695652173,0,0,31.761739130434783,0.08695652173913043,0,0,0.4330434782608696,21.601304347826087,136.95652173913044,6.823478260869566,NA,NA,23
20191007,140200,NA,3.9966666666666666,0.13333333333333333,0,0,32.968333333333334,0.09166666666666667,0,0,0.42666666666666664,25.273333333333333,150,8.201666666666668,NA,NA,6
20191007,140300,NA,4.190833333333333,0.13916666666666666,0,0,34.57,0.09583333333333334,0,0,0.42083333333333334,25.559166666666666,176.25,7.758333333333334,NA,NA,12
20191007,140500,NA,4.109999999999999,0.13833333333333334,0,0,33.89333333333333,95,0,0,0.42666666666666664,25565,180,6.65,NA,NA,6
20191007,140600,NA,4.3475,0.14416666666666667,0,0,35.861666666666665,0.1,0,0,0.42333333333333334,25.45916666666667,187.5,8.201666666666668,NA,NA,12
20191007,140800,NA,4.29,0.14166666666666666,0,0,35.388333333333335,0.09833333333333334,0,0,0.42666666666666664,25.573333333333334,180,7.758333333333334,NA,NA,6
20191007,140900,NA,4.136666666666667,0.13833333333333334,0,0,34.13166666666667,0.09333333333333334,0,0,0.42833333333333334,25.738333333333333,172.5,7.758333333333334,NA,NA,6
20191007,1500,NA,3.6669565217391304,0.12173913043478261,0,0,30.25304347826087,0.08304347826086957,0,0,0.44956521739130434,21.901739130434784,164.34782608695653,7.517391304347827,NA,NA,23
20191007,150200,NA,3.611666666666667,0.12166666666666667,0,0,29.803333333333335,0.08166666666666667,0,0,0.44666666666666666,26.313333333333333,180,9.088333333333335,NA,NA,6
20191007,150300,NA,3.81,0.1275,0,0,31.418333333333333,0.08583333333333333,0,0,0.4408333333333333,26.27,187.5,7315,NA,NA,12
20191007,150500,NA,3.658333333333333,0.12333333333333334,0,0,30.191666666666666,0.08333333333333333,0,0,0.43666666666666665,26.615000000000002,195,8.201666666666668,NA,NA,6
20191007,150600,NA,8.067499999999999,745,0.36000000000000004,0.057499999999999996,65.84916666666668,0.6933333333333334,0.06583333333333334,0.011666666666666667,0.44833333333333336,26.43166666666667,202.5,10.861666666666666,NA,NA,12
20191007,150800,NA,3.8233333333333333,0.28500000000000003,0.11833333333333333,0.018333333333333333,31295,0.25333333333333335,0.021666666666666667,0.0033333333333333335,0.45999999999999996,26.39666666666667,210,10.196666666666667,NA,NA,6
20191007,150900,NA,3.7183333333333333,0.19666666666666668,55,0.008333333333333333,30.586666666666666,0.16333333333333333,0.01,0.0016666666666666668,0.45833333333333337,26.291666666666668,202.5,9.975000000000001,NA,NA,6
20191007,1600,NA,4.4023076923076925,0.14692307692307693,0,0,36.31307692307692,0.10076923076923078,0,0,0.43923076923076926,23.513846153846153,148.84615384615384,6.445384615384616,NA,NA,13
20191007,160200,NA,4.833333333333333,0.16,0,0,39.87166666666667,0.11,0,0,0.44166666666666665,24.083333333333336,172.5,6.65,NA,NA,6
20191007,160300,NA,4.645833333333333,0.15583333333333332,0,0,38.325833333333335,0.10583333333333333,0,0,0.4425,23.927500000000002,176.25,7.536666666666667,NA,NA,12
20191007,160500,NA,4.836666666666667,0.15833333333333333,0,0,39.891666666666666,0.11,0,0,0.43833333333333335,23.948333333333334,172.5,8.201666666666668,NA,NA,6
20191007,160600,NA,4.681666666666667,155,0,0,38625,0.10666666666666667,0,0,0.43416666666666665,23.738333333333333,165,7.425833333333333,NA,NA,12
20191007,160800,NA,4.616666666666666,0.15333333333333332,0,0,38.09166666666667,105,0,0,0.44166666666666665,23.668333333333333,150,5.541666666666667,NA,NA,6
20191007,160900,NA,4555,0.15166666666666667,0,0,37.58166666666667,0.10333333333333333,0,0,445,23.72,150,7.98,NA,NA,6
20191007,1700,NA,5.251538461538462,0.17461538461538462,0,0,43.31846153846154,0.12,0,0,0.4430769230769231,22.216923076923077,152.30769230769232,3.683076923076923,NA,NA,13
20191007,170200,NA,5.503333333333333,0.18166666666666667,0,0,45405,0.12333333333333334,0,0,0.44333333333333336,22.615000000000002,165,3.7683333333333335,NA,NA,6
20191007,170300,NA,5.430833333333333,0.18083333333333335,0,0,44.795833333333334,0.12333333333333334,0,0,0.44083333333333335,22.561666666666667,180,4.765833333333333,NA,NA,12
20191007,170500,NA,5.81,0.19166666666666668,0,0,47.94833333333333,0.13333333333333333,0,0,0.44166666666666665,22.541666666666668,165,4.876666666666667,NA,NA,6
20191007,170600,NA,5.505833333333333,0.1825,0,0,45.41583333333333,0.12416666666666668,0,0,0.44916666666666666,22.498333333333335,161.25,5.098333333333334,NA,NA,12
20191007,170800,NA,5.416666666666667,0.18,0,0,44.69166666666667,0.12333333333333334,0,0,0.44666666666666666,22.490000000000002,157.5,5.541666666666667,NA,NA,6
20191007,170900,NA,5.588333333333333,0.18666666666666668,0,0,46.105000000000004,0.12666666666666668,0,0,0.44833333333333336,22.468333333333334,165,5.098333333333334,NA,NA,6
20191007,1800,NA,8.336153846153847,0.2776923076923077,0,0,68.77615384615385,0.18846153846153846,0,0,0.45384615384615384,21.503846153846155,152.30769230769232,3.99,NA,NA,13
20191007,180200,NA,8.92,0.2966666666666667,0,0,73.60166666666666,0.20166666666666666,0,0,0.46166666666666667,21.77166666666667,165,3.7683333333333335,NA,NA,6
20191007,180300,NA,8.764166666666666,0.29083333333333333,0,0,72.31416666666667,0.2,0,0,0.46416666666666667,21.865833333333335,150,3.879166666666667,NA,NA,12
20191007,180500,NA,8305,275,0,0,68.51833333333333,0.18833333333333332,0,0,0.4666666666666667,21.8,127.5,3.7683333333333335,NA,NA,6
20191007,180600,NA,8.3525,0.2783333333333333,0,0,68.9125,0.18833333333333332,0,0,0.4583333333333333,21.7425,131.25,4.100833333333334,NA,NA,12
20191007,180800,NA,8.466666666666667,0.2816666666666667,0,0,69.84166666666667,0.19,0,0,0.45333333333333337,21.761666666666667,142.5,3.99,NA,NA,6
20191007,180900,NA,8.821666666666667,0.29333333333333333,0,0,72.76833333333333,0.20166666666666666,0,0,0.45666666666666667,21.726666666666667,135,4.433333333333334,NA,NA,6
20191007,1900,NA,7.481538461538462,0.24923076923076923,0,0,61.72153846153846,0.17076923076923078,0,0,0.45615384615384613,20.913846153846155,145.3846153846154,5.115384615384616,NA,NA,13
20191007,190200,NA,7.5600000000000005,0.25,0,0,62.38166666666667,0.16999999999999998,0,0,0.45666666666666667,21.27166666666667,142.5,3.99,NA,NA,6
20191007,190300,NA,7.886666666666667,0.26166666666666666,0,0,65.06166666666667,0.1775,0,0,0.45,21.1725,153.75,4.433333333333334,NA,NA,12
20191007,190500,NA,8.266666666666667,275,0,0,68205,0.18833333333333332,0,0,0.44666666666666666,21.166666666666668,150,5985,NA,NA,6
20191007,190600,NA,8.46,0.28250000000000003,0,0,69.7875,0.19166666666666668,0,0,0.44666666666666666,21.1775,161.25,2.881666666666667,NA,NA,12
20191007,190800,NA,8.803333333333333,0.29333333333333333,0,0,72625,0.2,0,0,0.44166666666666665,21095,165,3.546666666666667,NA,NA,6
20191007,190900,NA,8.581666666666667,0.28500000000000003,0,0,70.78833333333333,195,0,0,0.4583333333333333,21.083333333333332,135,3325,NA,NA,6
20191007,2000,NA,5.927391304347826,0.19869565217391305,0,0,48.896086956521735,0.13434782608695653,0,0,0.4539130434782609,18.792608695652174,133.04347826086956,3.0647826086956522,NA,NA,23
20191007,200200,NA,7.778333333333333,0.25833333333333336,0,0,64.17166666666667,0.17666666666666667,0,0,0.45,20405,135,5.32,NA,NA,6
20191007,200300,NA,7.773333333333333,0.25666666666666665,0,0,64.12416666666667,0.17583333333333334,0,0,0.4558333333333333,20.390833333333333,131.25,3.879166666666667,NA,NA,12
20191007,200500,NA,8.023333333333333,0.26666666666666666,0,0,66.18833333333333,0.18166666666666667,0,0,0.45,20.365000000000002,150,5.098333333333334,NA,NA,6
20191007,200600,NA,8.083333333333334,0.27,0,0,66.68583333333333,0.18333333333333335,0,0,0.45416666666666666,20.285833333333333,138.75,2.881666666666667,NA,NA,12
20191007,200800,NA,8.053333333333333,0.2683333333333333,0,0,66.42666666666668,0.18166666666666667,0,0,0.44833333333333336,20.291666666666668,150,3325,NA,NA,6
20191007,200900,NA,7.7683333333333335,0.26,0,0,64085,0.17666666666666667,0,0,0.44333333333333336,20.303333333333335,135,1.7733333333333334,NA,NA,6
20191007,200,NA,2.59,0.09,0,0,21.33,0.06,0,0,0.43,17.44,90,3.99,NA,NA,1
20191007,2100,NA,5.490434782608696,0.18347826086956523,0,0,45.297391304347826,0.12391304347826088,0,0,0.44,18.453478260869566,121.30434782608695,5.724782608695652,NA,NA,23
20191007,210200,NA,7.11,0.23666666666666666,0,0,58.65833333333333,0.16166666666666668,0,0,0.44333333333333336,19.731666666666666,135,4.876666666666667,NA,NA,6
20191007,210300,NA,7.12,0.23833333333333334,0,0,58.73166666666667,0.16,0,0,0.44333333333333336,19.740000000000002,120,4.987500000000001,NA,NA,12
20191007,210500,NA,7005,0.23333333333333334,0,0,57.78333333333333,0.16,0,0,0.43833333333333335,19625,120,7.093333333333334,NA,NA,6
20191007,210600,NA,6.945833333333333,0.23083333333333333,0,0,57.29416666666667,0.15833333333333333,0,0,0.43666666666666665,19.660833333333333,123.75,6.095833333333333,NA,NA,12
20191007,210800,NA,7.348333333333334,0.24333333333333335,0,0,60.61666666666667,0.16666666666666669,0,0,0.44333333333333336,19.676666666666666,97.5,7.758333333333334,NA,NA,6
20191007,210900,NA,7385,0.24666666666666667,0,0,60.928333333333335,0.16666666666666669,0,0,0.44,19.688333333333333,120,5.763333333333334,NA,NA,6
20191007,2200,NA,5.127826086956522,0.1708695652173913,0,0,42.30391304347826,0.11652173913043479,0,0,0.43782608695652175,18.172608695652173,129.1304347826087,3.0069565217391307,NA,NA,23
20191007,220200,NA,6.566666666666666,0.21833333333333332,0,0,54.17,0.14833333333333334,0,0,0.42833333333333334,19.143333333333334,97.5,5.32,NA,NA,6
20191007,220300,NA,6.575833333333334,0.21916666666666668,0,0,54.244166666666665,0.14750000000000002,0,0,0.43916666666666665,19.183333333333334,108.75,5.430833333333334,NA,NA,12
20191007,220500,NA,6.203333333333333,0.20666666666666667,0,0,51.17166666666667,0.14166666666666666,0,0,435,19.176666666666666,105,4655,NA,NA,6
20191007,220600,NA,6.45,215,0,0,53.219166666666666,145,0,0,0.4375,19.155833333333334,108.75,5.874166666666667,NA,NA,12
