dia_mes_ano,hora_minuto,irradiacao,pm1_massa,pm2_massa,pm4_massa,pm10_massa,pm1_concentracao,pm2_concentracao,pm4_concentracao,pm10_concentracao,concentracao_media,temperatura,vento_dir,vento_vel,IRR,I_AC,V_AC,P_AC,I_DC,V_DC,P_DC
20191018,034500,0.08,7.71,0.26,0,0,63.64,0.17,0,0,0.44,22.63,147,0.44,0,0,14848216655799276e7,0,0,45.49,0
20191018,040000,0.04,7.63,0.25,0,0,62.94,0.17,0,0,0.44,22.37,183,0.09,0,0,14848216655799276e7,0,0,46.47,0
20191018,041500,0,7.82,0.26,0,0,64.49,0.18,0,0,0.45,21.86,135,0,0,0,14848216655799276e7,0,0,46.27,0
20191018,043000,0.08,7.58,0.25,0,0,62.55,0.17,0,0,0.43,21.86,135,1.06,0,0,14848216655799276e7,0,0,49.67,0
20191018,044500,0.3,7.55,0.25,0,0,62.26,0.17,0,0,0.44,22.07,135,0,0,0,14848216655799276e7,0,0,279.3,0
20191018,050000,0.21,7.58,0.25,0,0,62.53,0.17,0,0,0.45,22,135,1.77,1.6,0.02,12868454435026039e7,3.4,0.02,519.83,10.4
20191018,051500,9.15,7.33,0.24,0,0,60.49,0.17,0,0,0.45,22.73,81,2.48,15.07,0.49,218.57,102.6,0.26,503.39,130.88
20191018,053000,23.07,7.14,0.24,0,0,58.95,0.16,0,0,0.44,24.55,39,2.31,24.2,0.91,217.91,193.67,0.43,518.42,222.92
20191018,054500,50.04,6.62,0.22,0,0,54.63,0.15,0,0,0.44,25.23,45,0.09,48.33,2.01,217.39,435.47,0.86,534.31,459.51
20191018,060000,93.27,7.06,0.23,0,0,58.26,0.16,0,0,0.45,26.57,69,1.86,86.13,3.67,218.62,800.2,1.51,550.93,831.9
20191018,061500,130.95,7.99,0.27,0,0,65.93,0.18,0,0,0.44,26.91,168,3.28,121.47,5.25,217.78,1141.2,2.11,554.18,1169.32
20191018,063000,94.2,8.58,0.29,0,0,70.82,0.19,0,0,0.44,27.07,171,2.75,86.13,3.75,217.03,813.27,1.55,541.32,839.05
20191018,064500,80.71,11.24,0.37,0,0,92.7,0.25,0,0,0.45,26.63,270,1.95,76.93,3.33,217.44,722,1.39,538.41,748.39
20191018,070000,91.16,11.48,0.38,0,0,94.74,0.26,0,0,0.45,26.43,315,0.53,87.87,3.88,217.17,840.07,1.6,541.9,867.04
20191018,071500,114.3,11.78,0.39,0,0,97.18,0.27,0,0,0.44,27.76,252,0.35,111.2,4.9,215.27,1051.8,2,540.41,1080.82
20191018,073000,159.91,11.65,0.39,0,0,96.1,0.26,0,0,0.45,28.9,210,0.09,157.07,7.02,215.75,1513.67,2.8,551.11,1543.11
20191018,074500,219.27,9.33,0.31,0,0,77,0.21,0,0,0.43,29.4,249,2.13,206.33,9.34,216.18,2015.33,3.72,551.37,2051.1
20191018,080000,277.05,9.27,0.31,0,0,76.48,0.21,0,0,0.45,29.78,195,3.9,258.33,11.74,215.97,2535.2,4.66,551.39,2569.48
20191018,081500,293.17,8.69,0.29,0,0,71.7,0.2,0,0,0.45,29.71,189,4.52,272.2,12.29,216.32,2655.8,4.92,547.54,2693.9
20191018,083000,299.78,7.74,0.26,0,0,63.86,0.17,0,0,0.42,29.68,177,6.3,271.13,12.35,214.77,2654.93,4.92,546.21,2687.35
20191018,084500,225.75,7.49,0.25,0,0,61.76,0.17,0,0,0.44,29.22,198,7.8,200,9.32,215.79,1987.53,3.76,546.53,2054.95
20191018,090000,250.33,7.75,0.26,0,0,63.95,0.18,0,0,0.43,29.25,173.57,8.17,231.67,10.68,216.31,2307.27,4.26,550.11,2343.47
20191018,091500,446.01,6.8,0.23,0,0,56.07,0.15,0,0,0.44,30.75,114,6.12,426.47,18.56,218.33,4059.87,7.54,550.23,4148.73
20191018,093000,368,6.83,0.23,0,0,56.38,0.16,0,0,0.45,30.05,75,9.84,334.13,15.07,217.04,3270.07,6.1,542.62,3309.98
20191018,094500,442.7,6.1,0.2,0,0,50.36,0.14,0,0,0.43,30.66,150,9.84,403.93,18.11,217.63,3940.73,7.32,545.14,3990.42
20191018,100000,417.36,6.01,0.2,0,0,49.62,0.14,0,0,0.43,31.5,110.77,7.57,393.07,17.53,217.38,3812.57,7.11,542.49,3857.1
20191018,101500,374.75,6.18,0.21,0,0,50.96,0.14,0,0,0.44,30.51,156,10.99,346.8,15.7,216.08,3392.47,6.33,543.39,3439.66
20191018,103000,302.16,6.28,0.21,0,0,51.83,0.14,0,0,0.43,30.68,192,8.6,278.07,12.6,216.68,2732.67,5.16,536.06,2766.07
20191018,104500,205.26,6.18,0.21,0,0,50.96,0.14,0,0,0.44,30.44,150,6.65,196.27,8.93,215.62,1924.73,3.6,542.07,1951.45
20191018,110000,189.26,6.55,0.22,0,0,54.05,0.15,0,0,0.43,30,144,8.69,181,8.14,214.57,1747.47,3.27,542.5,1773.97
20191018,111500,99.49,6.62,0.22,0,0,54.65,0.15,0,0,0.43,29.2,114,6.12,96,4.4,214.53,944,1.81,534.62,967.66
20191018,113000,87.59,6.85,0.23,0,0,56.5,0.16,0,0,0.44,28.79,129,5.14,91.6,4.09,215.06,878.33,1.69,536.04,905.91
20191018,114500,104.12,6.96,0.23,0,0,57.4,0.16,0,0,0.44,28.87,228,4.17,111.5,5.03,214.68,1078.57,2.03,543.79,1103.89
20191018,120000,137.3,6.68,0.22,0,0,55.06,0.15,0,0,0.44,28.73,261,5.23,144.8,6.49,216.31,1401.53,2.59,552.09,1429.91
20191018,121500,161.01,6.89,0.23,0,0,56.83,0.16,0,0,0.43,29.05,205,5.76,163.44,7.31,215.82,1575.78,2.92,550.7,1608.04
20191018,124500,316.97,7.56,0.25,0,0,62.37,0.17,0,0,0.44,29.62,201,9.04,293.47,13.39,218.82,2927.73,5.36,554.52,2972.23
20191018,130000,277.93,6.4,0.21,0,0,52.84,0.15,0,0,0.44,29.99,214.62,8.18,267.54,12.47,217.5,2710.23,4.99,550.84,2748.69
20191018,131500,378.06,6.16,0.2,0,0,50.85,0.14,0,0,0.44,30.7,225,8.87,348.87,16.27,216.75,3523.33,6.47,551.65,3569.18
20191018,133000,389.82,6.03,0.2,0,0,49.78,0.14,0,0,0.43,31.37,240,11.26,353.73,16.51,216.53,3574.73,6.59,549.44,3620.81
20191018,134500,439.13,5.91,0.2,0,0,48.72,0.13,0,0,0.43,32.15,252,7.98,389.86,18.32,216.96,3979.57,7.33,548.33,4019.26
20191018,140000,511.45,5.55,0.18,0,0,45.81,0.13,0,0,0.43,32.17,210,14.72,439.53,21,217.67,4577.6,8.47,547.2,4634.78
20191018,141500,434.9,5.33,0.18,0,0,44,0.12,0,0,0.42,32.07,183,9.58,307.87,17.88,216.29,3865.33,7.11,552.27,3926.64
20191018,143000,529.96,5.64,0.19,0,0,46.56,0.13,0,0,0.43,32.17,162,10.29,293.4,21.1,217.97,4534.6,8.52,546.93,4659.84
20191018,144500,351.35,5.06,0.17,0,0,41.78,0.12,0,0,0.43,31.71,147,10.11,214.8,14.72,214.08,3158.33,5.93,537.67,3188.38
20191018,150000,325.43,5.44,0.18,0,0,44.88,0.12,0,0,0.44,31.54,219,8.42,180.27,13.05,213.65,2785.87,5.24,540.46,2832.01
20191018,151500,344.6,5.98,0.2,0,0,49.37,0.14,0,0,0.43,32.05,189,7.89,178.07,13.72,215.22,2956.2,5.63,531.51,2992.4
20191018,153000,276.78,6.12,0.2,0,0,50.49,0.14,0,0,0.43,31.72,174,7.27,150.33,10.93,213.95,2336.6,4.5,526.15,2367.67
20191018,154500,227.07,6.65,0.22,0,0,54.84,0.15,0,0,0.43,31.16,249,6.3,166.73,8.64,214.2,1849.47,3.62,519.06,1879
20191018,160000,205.65,7.07,0.24,0,0,58.34,0.16,0,0,0.43,31.15,237,6.38,160.4,7.68,213.63,1639.47,3.25,512.69,1666.24
20191018,161500,137.17,7.44,0.25,0,0,61.39,0.17,0,0,0.45,30.11,174,7.71,103.07,4.89,213.4,1034.8,2.03,530.79,1077.5
20191018,163000,74.63,7.93,0.26,0,0,65.45,0.18,0,0,0.43,29.42,78,7.27,61.53,3.1,213.78,660.73,1.29,531.94,686.2
20191018,164500,53.08,8.67,0.29,0,0,71.56,0.2,0,0,0.44,29.18,168,3.37,45.27,2.24,214.8,478.53,0.98,510.19,499.99
20191018,170000,36.82,8.2,0.27,0,0,67.62,0.19,0,0,0.43,28.75,174,4.17,31.27,1.56,214.37,332.13,0.7,506.93,354.85
20191018,171500,14.48,8.19,0.27,0,0,67.58,0.19,0,0,0.44,28.26,241.07,4.18,16.53,0.74,214.29,156.2,0.36,497.25,179.01
20191018,173000,0.17,8.55,0.29,0,0,70.51,0.19,0,0,0.45,27.61,240,0.53,1.33,0.11,214.89,9,0.05,463.98,23.2
20191018,174500,0.04,8.56,0.29,0,0,70.62,0.2,0,0,0.44,26.79,315,0.18,0,0.09,214.1,0,0,339.27,0
20191018,180000,0.44,8.89,0.3,0,0,73.37,0.2,0,0,0.45,26.38,315,0.8,0,0.09,214.1,0,0,56.08,0
20191018,181500,0.17,8.98,0.3,0,0,74.06,0.2,0,0,0.45,25.31,315,0,0,0.09,214.1,0,0,43.95,0
20191018,183000,0.29,9.49,0.32,0,0,78.28,0.22,0,0,0.44,25.07,315,0,0,0.09,214.1,0,0,43.56,0
20191018,184500,0.04,9.85,0.33,0,0,81.23,0.22,0,0,0.45,25,315,0,0,0.09,214.1,0,0,43.63,0
20191018,190000,0.17,10.47,0.35,0,0,86.35,0.24,0,0,0.43,24.87,315,0,0,0.09,214.1,0,0,44.19,0
20191018,191500,0.04,10.41,0.35,0,0,85.9,0.24,0,0,0.44,24.7,315,0,0,0.09,214.1,0,0,43.86,0
20191018,193000,0.41,10.99,0.36,0,0,90.65,0.25,0,0,0.45,24.74,315,0,0,0.09,214.1,0,0,43.69,0
20191018,194500,0.08,10.98,0.37,0,0,90.59,0.25,0,0,0.45,24.88,315,0,0,0.09,214.1,0,0,43.91,0
20191018,200000,0,13.17,0.44,0,0,108.68,0.3,0,0,0.45,24.91,315,0,0,0.09,214.1,0,0,43.34,0
20191018,201500,0,14.07,0.47,0,0,116.09,0.32,0,0,0.45,24.82,315,0,0,0.09,214.1,0,0,43.45,0
20191018,203000,0.04,14.58,0.48,0,0,120.28,0.33,0,0,0.44,25.12,315,0,0,0.09,214.1,0,0,43.83,0
20191018,204500,0.04,14.51,0.48,0,0,119.68,0.33,0,0,0.45,24.64,315,0,0,0.09,214.1,0,0,44.01,0
20191018,210000,0.04,15.23,0.51,0,0,125.65,0.34,0,0,0.46,24.38,315,0,0,0.09,214.1,0,0,44.31,0
20191018,211500,0.04,15.13,0.5,0,0,124.86,0.34,0,0,0.45,23.87,315,0,0,0.09,214.1,0,0,43.49,0
20191018,213000,0,17.67,0.59,0,0,145.78,0.4,0.01,0,0.47,23.47,243,0.71,0,0.09,214.1,0,0,42.92,0
20191018,214500,0,26.32,0.88,0,0,217.19,0.6,0.01,0.01,0.47,23.4,180,0,0,0.09,214.1,0,0,43.12,0
20191018,220000,0.08,27.71,0.92,0,0,228.63,0.63,0.01,0.01,0.47,23.26,180,0.09,0,0.09,214.1,0,0,43.11,0
20191018,221500,0.34,28.25,0.94,0,0,233.07,0.64,0.01,0.01,0.48,23.97,186,3.99,0,0.09,214.1,0,0,41.96,0
20191018,223000,0.18,22.45,0.75,0,0,185.25,0.51,0.01,0,0.46,23.68,183.21,1.62,0,0.09,214.1,0,0,42.75,0
20191018,224500,0.21,20.8,0.69,0,0,171.64,0.47,0.01,0,0.46,23.3,171,0.89,0,0.09,214.1,0,0,43.45,0
20191018,230000,0.04,16.93,0.56,0,0,139.64,0.38,0.01,0,0.45,23.73,174,3.01,0,0.09,214.1,0,0,41.63,0
20191018,231500,0.21,15.31,0.51,0,0,126.29,0.35,0,0,0.46,23.61,174,1.95,0,0.09,214.1,0,0,41.74,0
20191018,233000,0.04,15.34,0.51,0,0,126.59,0.35,0,0,0.46,23.47,159,2.04,0,0.09,214.1,0,0,43.18,0
20191018,234500,0.04,13.19,0.44,0,0,108.78,0.3,0,0,0.45,23.57,177,1.51,0,0.09,214.1,0,0,42.38,0
