dia_mes_ano,hora_minuto,irradiacao,temperatura,preciptacao,pm1_massa,pm2_massa,pm4_massa,pm10_massa,pm1_concentracao,pm2_concentracao,pm4_concentracao,pm10_concentracao,concentracao_media,vento_dir,vento_vel,n
20191005,080000,247.96,28.78,0,5.98,0.2,0,0,49.36,0.14,0,0,0.46,120,0.89,15
20191005,081500,292.65,28.47,0,6.16,0.21,0,0,50.81,0.14,0,0,0.46,108,4.97,15
20191005,083000,301.5,29.4,0,6.32,0.21,0,0,52.13,0.14,0,0,0.45,186,3.37,15
20191005,084500,225.75,29.05,0,6.55,0.22,0,0,54.07,0.15,0,0,0.45,177,4.26,15
20191005,090000,203.27,29.78,0,6.82,0.23,0,0,56.31,0.16,0,0,0.45,204,3.37,15
20191005,091500,169.03,29.98,0,6.41,0.21,0,0,52.85,0.14,0,0,0.45,216,2.75,15
20191005,093000,289.08,31.32,0,6.39,0.21,0,0,52.75,0.14,0,0,0.44,225,1.42,15
20191005,094500,487.26,32.68,0,6.84,0.23,0,0,56.42,0.15,0,0,0.44,240,6.92,15
20191005,100000,486.33,32.61,0,6.24,0.21,0,0,51.44,0.14,0,0,0.44,216,3.9,15
20191005,101500,856.65,33.07,0,5.76,0.19,0,0,47.52,0.13,0,0,0.44,141,4.97,15
20191005,103000,717.3,33.45,0,6.42,0.21,0,0,53,0.14,0,0,0.44,129,8.07,15
20191005,104500,202.61,31.42,0,6.41,0.21,0,0,52.88,0.15,0,0,0.45,180,5.5,15
20191005,110000,171.41,31.04,0,7.21,0.24,0,0,59.47,0.16,0,0,0.45,180,5.59,15
20191005,111500,167.97,31.13,0,7.69,0.26,0,0,63.48,0.17,0,0,0.45,246,4.88,15
20191005,113000,374.61,32.43,0,7.51,0.25,0,0,61.98,0.17,0,0,0.45,177,5.23,15
20191005,114500,557.33,33.05,0,7.26,0.24,0,0,59.91,0.16,0,0,0.45,234,11.35,15
20191005,120000,339.98,32.02,0,7.34,0.24,0,0,60.55,0.17,0,0,0.45,237,7.89,15
20191005,121500,475.49,32.28,0,7.79,0.26,0,0,64.29,0.18,0,0,0.46,258,7.8,15
20191005,123000,277.18,31.09,0,7,0.23,0,0,57.72,0.16,0,0,0.46,219,10.99,15
20191005,124500,231.43,30.56,0,7.22,0.24,0,0,59.58,0.16,0,0,0.45,243,11.26,15
20191005,130000,338.79,30.23,0,7.06,0.23,0,0,58.26,0.16,0,0,0.45,234,14.72,15
20191005,131500,624.76,31.28,0,6.36,0.21,0,0,52.49,0.14,0,0,0.45,231,15.34,15
20191005,133000,342.62,31.29,0,5.87,0.19,0,0,48.39,0.13,0,0,0.44,216,9.75,15
20191005,134500,199.57,30.08,0,6.27,0.21,0,0,51.73,0.14,0,0,0.45,234,12.68,15
20191005,140000,136.77,29.46,0,6.21,0.21,0,0,51.26,0.14,0,0,0.44,240,10.29,15
20191005,141500,110.59,29.45,0,6.47,0.22,0,0,53.38,0.15,0,0,0.44,231,9.75,15
20191005,143000,102.79,29.47,0,6.19,0.21,0,0,51.05,0.14,0,0,0.45,228,12.41,15
20191005,144500,98.83,28.14,0,5.84,0.19,0,0,48.18,0.13,0,0,0.45,237,27.93,15
20191005,150000,94.86,24.2,0,2.37,0.08,0,0,19.59,0.06,0,0,0.5,243,28.02,15
20191005,151500,96.71,23.72,0,1.95,0.06,0,0,16.08,0.04,0,0,0.49,234,21.28,15
20191005,153000,98.69,23.25,0,1.95,0.07,0,0,16.08,0.05,0,0,0.51,240,22.7,15
20191005,154500,80.19,22.94,0,1.75,0.06,0,0,14.39,0.04,0,0,0.49,240,17.91,15
20191005,160000,69.74,22.99,0,2.44,0.08,0,0,20.1,0.06,0,0,0.47,234,17.47,15
20191005,161500,61.28,22.67,0,4.18,0.14,0,0,34.49,0.09,0,0,0.45,225,17.73,15
20191005,163000,57.31,22.66,0,5.61,0.19,0,0,46.29,0.13,0,0,0.46,213,12.32,15
20191005,164500,79.92,23.1,0,6.36,0.21,0,0,52.47,0.14,0,0,0.46,213,10.37,15
20191005,170000,51.63,22.96,0,5.49,0.18,0,0,45.28,0.12,0,0,0.48,219,11.35,15
20191005,171500,13.68,22.71,0,5.24,0.18,0,0,43.2,0.12,0,0,0.47,219,9.66,15
20191005,173000,1.16,22.66,0,4.18,0.14,0,0,34.49,0.09,0,0,0.46,216,12.86,15
20191005,174500,0.17,22.26,0,4,0.13,0,0,32.97,0.09,0,0,0.46,213,8.42,15
20191005,180000,0,22.09,0,4.37,0.15,0,0,36.05,0.1,0,0,0.48,210,8.87,15
20191005,181500,0.04,21.92,0,4.82,0.16,0,0,39.73,0.11,0,0,0.47,213,10.02,15
20191005,183000,0,21.71,0,5.46,0.18,0,0,45.06,0.12,0,0,0.48,198,6.03,15
20191005,184500,0.08,21.49,0,4.96,0.16,0,0,40.93,0.11,0,0,0.46,207,9.75,15
20191005,190000,0.21,21.29,0,3.89,0.13,0,0,32.14,0.09,0,0,0.48,201,9.13,15
20191005,191500,0.04,21.1,0,3.68,0.12,0,0,30.34,0.08,0,0,0.49,201,7.09,15
20191005,193000,0,21,0,6.33,0.21,0,0,52.25,0.14,0,0,0.48,213,12.95,15
20191005,194500,0.21,20.98,0,4.56,0.15,0,0,37.62,0.1,0,0,0.48,204,14.9,15
20191005,200000,0.04,20.97,0,3.5,0.12,0,0,28.86,0.08,0,0,0.45,222,13.57,15
20191005,201500,0,20.81,0,3.78,0.13,0,0,31.16,0.09,0,0,0.46,222,11.7,15
20191005,203000,0,20.81,0,3.41,0.11,0,0,28.13,0.08,0,0,0.47,204,9.66,15
20191005,204500,0.17,20.8,0,2.82,0.09,0,0,23.24,0.06,0,0,0.46,195,8.42,15
20191005,210000,0.04,20.75,0,3.4,0.11,0,0,28.07,0.08,0,0,0.49,201,8.69,15
20191005,211500,0.17,20.63,0,2.82,0.09,0,0,23.3,0.07,0,0,0.47,198,10.82,15
20191005,213000,0.44,20.5,0,3.31,0.11,0,0,27.31,0.07,0,0,0.47,207,13.3,15
20191005,214500,0,20.18,0,3.42,0.11,0,0,28.2,0.08,0,0,0.45,213,12.68,15
20191005,220000,0.08,20.02,0,3.85,0.13,0,0,31.74,0.09,0,0,0.45,219,12.86,15
20191005,221500,0.12,19.99,0,4.09,0.14,0,0,33.71,0.09,0,0,0.45,201,11.88,15
20191005,223000,0.04,19.94,0,2.91,0.1,0,0,24.01,0.07,0,0,0.45,198,11.08,15
20191005,224500,0.04,19.68,0,3.23,0.11,0,0,26.7,0.07,0,0,0.46,207,10.73,15
20191005,230000,0.25,19.38,0,3.63,0.12,0,0,29.92,0.08,0,0,0.46,189,12.77,15
20191005,231500,0.12,19.03,0,3.47,0.12,0,0,28.59,0.08,0,0,0.45,180,7.36,15
20191005,233000,0,18.78,0,3.32,0.11,0,0,27.4,0.07,0,0,0.44,201,6.47,15
20191005,234500,0.21,18.79,0,3.19,0.11,0,0,26.34,0.07,0,0,0.46,198,7.8,15
