dia_mes_ano,hora_minuto,irradiacao,pm1_massa,pm2_massa,pm4_massa,pm10_massa,pm1_concentracao,pm2_concentracao,pm4_concentracao,pm10_concentracao,concentracao_media,temperatura,vento_dir,vento_vel,n
20191012,093000,875.29,2.65,0.09,0,0,21.9,0.06,0,0,0.42,34.05,78,14.63,15
20191012,094500,906.1,2.81,0.09,0,0,23.16,0.06,0,0,0.44,34.69,159,14.54,15
20191012,100000,927.12,2.93,0.1,0,0,24.15,0.07,0,0,0.43,35.5,111,11.26,15
20191012,101500,945.5,2.54,0.08,0,0,20.97,0.06,0,0,0.43,35.33,84,12.15,15
20191012,103000,967.97,2.78,0.09,0,0,22.92,0.06,0,0,0.45,35.18,135,14.54,15
20191012,104500,984.1,2.81,0.09,0,0,23.19,0.06,0,0,0.45,34.85,117,13.92,15
20191012,110000,996.8,2.77,0.09,0,0,22.89,0.06,0,0,0.44,35.75,147,13.65,15
20191012,111500,1000.89,3.06,0.1,0,0,25.24,0.07,0,0,0.44,35.76,132,11.44,15
20191012,113000,996.66,2.96,0.1,0,0,24.38,0.07,0,0,0.43,36.08,81,10.11,15
20191012,114500,996.13,2.97,0.1,0,0,24.47,0.07,0,0,0.43,35.51,138,11.79,15
20191012,120000,986.75,3.03,0.1,0,0,24.96,0.07,0,0,0.42,35.68,114,12.24,15
20191012,121500,1013.85,3.12,0.1,0,0,25.69,0.07,0,0,0.43,36.38,126,10.82,15
20191012,123000,974.98,3.09,0.1,0,0,25.46,0.07,0,0,0.42,36.77,156,11.7,15
20191012,124500,940.61,3.38,0.11,0,0,27.84,0.08,0,0,0.43,36.69,108,12.06,15
20191012,130000,767.94,3.41,0.11,0,0,28.17,0.08,0,0,0.43,36.41,159,12.59,15
20191012,131500,895.13,3.38,0.11,0,0,27.86,0.08,0,0,0.43,36.53,171,14.28,15
20191012,133000,854.4,3.43,0.12,0,0,28.26,0.08,0,0,0.42,36.61,141,11.35,15
20191012,134500,828.23,3.36,0.11,0,0,27.7,0.08,0,0,0.42,37.11,204,12.15,15
20191012,140000,782.88,3.51,0.12,0,0,28.95,0.08,0,0,0.43,36.98,147,11.44,15
20191012,141500,742.16,3.44,0.11,0,0,28.37,0.08,0,0,0.42,36.82,132,13.65,15
20191012,143000,729.07,3.42,0.11,0,0,28.18,0.08,0,0,0.44,37.83,180,7.54,15
20191012,144500,568.3,3.25,0.11,0,0,26.85,0.07,0,0,0.43,37.05,126,11.17,15
20191012,150000,550.85,3.32,0.11,0,0,27.41,0.08,0,0,0.41,37.01,99,13.39,15
20191012,151500,497.17,3.28,0.11,0,0,27.02,0.07,0,0,0.42,37.03,150,7.89,15
20191012,153000,411.37,3.23,0.11,0,0,26.63,0.07,0,0,0.43,36.57,150,8.69,15
20191012,154500,429.61,3.26,0.11,0,0,26.93,0.07,0,0,0.43,36.79,138,12.41,15
20191012,160000,331.38,3.31,0.11,0,0,27.31,0.07,0,0,0.42,36.43,117,10.37,15
20191012,161500,293.7,3.65,0.12,0,0,30.14,0.08,0,0,0.43,36.06,117,8.07,15
20191012,163000,109.67,3.48,0.12,0,0,28.69,0.08,0,0,0.43,33.54,87,16.4,15
20191012,164500,49.25,3.72,0.12,0,0,30.7,0.08,0,0,0.47,26.89,123,13.92,15
20191012,170000,21.75,4.43,0.15,0,0,36.51,0.1,0,0,0.48,27.48,138,7.71,15
20191012,171500,7.31,7.25,1.82,1.2,0.19,57.44,1.86,0.22,0.03,0.53,25.8,99,18.09,15
20191012,173000,3.27,3.85,0.3,0.13,0.02,31.53,0.28,0.02,0,0.52,20.54,132,11.97,15
20191012,174500,1.31,4.5,0.15,0,0,37.13,0.1,0,0,0.47,22.81,210,11.08,15
20191012,180000,0.21,3.38,0.11,0,0,27.89,0.08,0,0,0.45,22.77,165,8.25,15
20191012,181500,0.21,3.64,0.12,0,0,30.03,0.08,0,0,0.46,22.04,186,3.64,15
20191012,183000,0.04,7.97,0.27,0,0,65.76,0.18,0,0,0.49,23.69,207,5.41,15
20191012,184500,0.17,4.16,0.14,0,0,34.35,0.1,0,0,0.47,24.48,204,5.05,15
20191012,190000,0.3,4.82,0.16,0,0,39.73,0.11,0,0,0.45,24.55,165,2.48,15
20191012,191500,0.17,7.66,0.28,0.02,0,63.15,0.2,0,0,0.53,24.06,219,3.99,15
20191012,193000,0.04,7.89,0.31,0.03,0.01,65.06,0.22,0.01,0,0.54,23.37,36,4.7,15
20191012,194500,0,7.5,0.25,0,0,61.89,0.17,0,0,0.51,22.69,138,1.68,15
20191012,200000,0.48,7.21,0.24,0,0,59.45,0.16,0,0,0.49,22.79,147,0,15
20191012,201500,0,7.5,0.25,0,0,61.9,0.17,0,0,0.47,23,171,0.27,15
20191012,203000,0.3,7.67,0.25,0,0,63.27,0.17,0,0,0.46,22.72,120,1.33,15
20191012,204500,0.3,9.61,0.32,0,0,79.25,0.22,0,0,0.46,22.74,135,2.75,15
20191012,210000,0.82,9.31,0.31,0,0,76.76,0.21,0,0,0.45,22.88,126,0,15
20191012,211500,0.21,8.39,0.28,0,0,69.26,0.19,0,0,0.45,22.83,156,0.35,15
20191012,213000,1.12,9.2,0.31,0,0,75.88,0.21,0,0,0.46,22.69,132,0.18,15
20191012,214500,1.26,9.11,0.3,0,0,75.18,0.21,0,0,0.45,23.33,144,0,15
20191012,220000,0.25,8.8,0.29,0,0,72.63,0.2,0,0,0.46,22.68,135,0,15
20191012,221500,0.34,8.6,0.29,0,0,71,0.2,0,0,0.45,22.23,135,0,15
20191012,223000,0.17,8.77,0.29,0,0,72.35,0.2,0,0,0.46,21.73,123,1.95,15
20191012,224500,0,8.55,0.29,0,0,70.51,0.19,0,0,0.45,21.97,90,0.35,15
20191012,230000,0.3,7.9,0.26,0,0,65.22,0.18,0,0,0.46,22.94,96,6.12,15
20191012,231500,0,6.11,0.2,0,0,50.41,0.14,0,0,0.45,23.73,57,9.93,15
20191012,233000,0,5.25,0.18,0,0,43.3,0.12,0,0,0.46,23.56,60,6.92,15
20191012,234500,0.04,5.08,0.17,0,0,41.91,0.11,0,0,0.45,23.31,78,2.48,15
