dia_mes_ano,hora_minuto,irradiacao,pm1_massa,pm2_massa,pm4_massa,pm10_massa,pm1_concentracao,pm2_concentracao,pm4_concentracao,pm10_concentracao,concentracao_media,temperatura,vento_dir,vento_vel,n
20191007,064500,53.08,8.53,0.28,0,0,70.36,0.19,0,0,0.49,17.97,162,2.84,15
20191007,070000,47.79,8.77,0.29,0,0,72.38,0.2,0,0,0.49,18.09,171,3.55,15
20191007,071500,57.31,8.93,0.3,0,0,73.68,0.2,0,0,0.49,18.13,168,4.61,15
20191007,073000,73.31,9.5,0.32,0,0,78.36,0.22,0,0,0.5,18.26,168,3.28,15
20191007,074500,78.07,9.83,0.33,0,0,81.11,0.22,0,0,0.49,18.49,177,5.5,15
20191007,080000,58.37,10.86,0.36,0,0,89.56,0.25,0,0,0.49,18.39,174,6.83,15
20191007,081500,79.26,11.22,0.37,0,0,92.53,0.26,0,0,0.49,18.46,159,5.05,15
20191007,083000,80.32,11.12,0.37,0,0,91.71,0.25,0,0,0.48,18.46,195,6.3,15
20191007,084500,110.86,10.69,0.36,0,0,88.21,0.24,0,0,0.5,18.69,144,4.34,15
20191007,090000,192.56,10.29,0.34,0,0,84.89,0.23,0,0,0.49,19.37,150,4.61,15
20191007,091500,144.84,10.03,0.33,0,0,82.73,0.23,0,0,0.49,19.58,138,3.64,15
20191007,093000,161.1,8.91,0.3,0,0,73.54,0.2,0,0,0.51,19.63,129,5.76,15
20191007,094500,192.03,8.14,0.27,0,0,67.15,0.18,0,0,0.5,19.81,141,4.61,15
20191007,100000,440.06,7.43,0.25,0,0,61.3,0.17,0,0,0.5,21.09,126,7.45,15
20191007,101500,285.24,4.87,0.16,0,0,40.19,0.11,0,0,0.45,22.72,153,3.46,15
20191007,103000,305.87,3.97,0.13,0,0,32.71,0.09,0,0,0.45,22.29,141,4.43,15
20191007,104500,517.53,3.66,0.12,0,0,30.22,0.08,0,0,0.44,23.18,108,9.13,15
20191007,110000,358.35,4.2,0.14,0,0,34.66,0.09,0,0,0.45,22.93,135,5.32,15
20191007,111500,192.03,3.97,0.13,0,0,32.74,0.09,0,0,0.45,22.48,183,5.05,15
20191007,113000,99.49,3.65,0.12,0,0,30.12,0.08,0,0,0.43,22.04,177,1.06,15
20191007,114500,31.67,5.36,0.18,0,0,44.19,0.12,0,0,0.44,20.91,201,8.78,15
20191007,120000,130.16,5.83,0.19,0,0,48.07,0.13,0,0,0.45,20.97,177,4.61,15
20191007,121500,159.77,5.72,0.19,0,0,47.15,0.13,0,0,0.46,21.82,162,3.01,15
20191007,123000,457.64,5.79,0.19,0,0,47.78,0.13,0,0,0.45,23.67,135,4.26,15
20191007,124500,488.32,5.33,0.18,0,0,44.01,0.12,0,0,0.45,24.19,117,8.6,15
20191007,130000,620,4.4,0.15,0,0,36.31,0.1,0,0,0.44,24.96,120,8.78,15
20191007,131500,460.55,4.1,0.14,0,0,33.82,0.09,0,0,0.44,24.17,111,9.66,15
20191007,133000,652.78,4.21,0.14,0,0,34.72,0.09,0,0,0.43,25.09,132,7.18,15
20191007,134500,537.5,4.17,0.14,0,0,34.43,0.09,0,0,0.43,24.91,144,7.63,15
20191007,140000,868.02,4.05,0.13,0,0,33.39,0.09,0,0,0.42,25.6,150,7,15
20191007,141500,674.73,3.86,0.13,0,0,31.81,0.09,0,0,0.42,25.97,183,9.04,15
20191007,143000,330.06,4.26,0.14,0,0,35.15,0.1,0,0,0.43,25.07,162,6.12,15
20191007,144500,476.42,4.54,0.15,0,0,37.41,0.1,0,0,0.43,25.44,198,9.22,15
20191007,150000,621.98,4.2,0.14,0,0,34.63,0.1,0,0,0.44,26.53,201,10.64,15
20191007,151500,543.32,3.39,0.11,0,0,28.01,0.08,0,0,0.43,27.22,207,9.66,15
20191007,153000,267.13,7.27,0.71,0.36,0.06,59.23,0.67,0.07,0.01,0.48,25.93,183,6.56,15
20191007,154500,412.83,3.59,0.12,0,0,29.61,0.08,0,0,0.45,25.75,195,10.99,15
20191007,160000,251,4.14,0.14,0,0,34.14,0.09,0,0,0.43,24.91,189,11.97,15
20191007,161500,93.94,4.63,0.15,0,0,38.22,0.11,0,0,0.45,23.73,159,6.03,15
20191007,163000,56.26,4.59,0.15,0,0,37.88,0.1,0,0,0.44,23.53,156,4.79,15
20191007,164500,42.5,5.24,0.17,0,0,43.22,0.12,0,0,0.44,23.36,150,5.59,15
20191007,170000,14.61,5.23,0.17,0,0,43.15,0.12,0,0,0.45,22.97,165,4.61,15
20191007,171500,2.09,5,0.17,0,0,41.27,0.11,0,0,0.44,22.64,165,5.59,15
20191007,173000,0.69,5.45,0.18,0,0,44.92,0.12,0,0,0.44,22.43,171,4.79,15
20191007,174500,0,6.34,0.21,0,0,52.3,0.14,0,0,0.45,22.16,159,3.81,15
20191007,180000,0.17,7.26,0.24,0,0,59.9,0.16,0,0,0.45,22.05,159,3.19,15
20191007,181500,0.3,7.09,0.24,0,0,58.5,0.16,0,0,0.46,21.83,150,4.08,15
20191007,183000,0.21,12.32,0.41,0,0,101.67,0.28,0,0,0.46,21.7,141,2.84,15
20191007,184500,0,7.85,0.26,0,0,64.77,0.18,0,0,0.46,21.61,129,5.59,15
20191007,190000,0,8.89,0.29,0,0,73.31,0.2,0,0,0.45,21.45,159,4.7,15
20191007,191500,0.3,7.19,0.24,0,0,59.35,0.16,0,0,0.44,21.3,144,4.08,15
20191007,193000,0.04,7.48,0.25,0,0,61.75,0.17,0,0,0.45,21.07,156,3.37,15
20191007,194500,0,9.06,0.3,0,0,74.74,0.21,0,0,0.46,20.87,150,4.08,15
20191007,200000,0,9.75,0.32,0,0,80.46,0.22,0,0,0.46,20.7,123,4.43,15
20191007,201500,0,7.12,0.24,0,0,58.69,0.16,0,0,0.44,20.55,159,3.19,15
20191007,203000,0.04,7.96,0.26,0,0,65.69,0.18,0,0,0.46,20.21,132,3.64,15
20191007,204500,0.25,6.98,0.23,0,0,57.62,0.16,0,0,0.44,19.96,141,2.75,15
20191007,210000,0.48,7.33,0.24,0,0,60.45,0.17,0,0,0.44,19.91,120,7.63,15
20191007,211500,0.38,7.03,0.23,0,0,57.99,0.16,0,0,0.44,19.77,126,4.52,15
20191007,213000,0,6.89,0.23,0,0,56.83,0.15,0,0,0.44,19.67,123,5.32,15
20191007,214500,0.3,7.25,0.24,0,0,59.81,0.16,0,0,0.44,19.46,108,6.65,15
20191007,220000,0.04,6.95,0.23,0,0,57.37,0.16,0,0,0.44,19.22,126,2.48,15
20191007,221500,0.38,6.89,0.23,0,0,56.86,0.16,0,0,0.44,19.21,123,3.9,15
20191007,223000,0.25,6.48,0.22,0,0,53.44,0.15,0,0,0.43,19.12,111,5.41,15
20191007,224500,0.17,5.76,0.19,0,0,47.53,0.13,0,0,0.44,19.22,87,9.31,15
20191007,230000,0.04,5.52,0.18,0,0,45.56,0.12,0,0,0.43,19.32,99,12.41,15
20191007,231500,0,5.42,0.18,0,0,44.69,0.12,0,0,0.44,19.26,105,7.54,15
20191007,233000,0.82,5.17,0.17,0,0,42.62,0.12,0,0,0.43,19.16,144,4.79,15
20191007,234500,0.21,5.24,0.17,0,0,43.24,0.12,0,0,0.45,18.84,147,2.84,15
