dia_mes_ano,hora_minuto,irradiacao,temperatura,preciptacao,pm1_massa,pm2_massa,pm4_massa,pm10_massa,pm1_concentracao,pm2_concentracao,pm4_concentracao,pm10_concentracao,concentracao_media,vento_dir,vento_vel,n
20191019,070000,304.41,27.33,0,15.6,0.52,0,0,128.66,0.35,0,0,0.44,102,0,15
20191019,071500,321.34,28.3,0,14.73,0.49,0,0,121.51,0.33,0,0,0.43,57,0,15
20191019,073000,501.34,30.09,0,12.56,0.42,0,0,103.65,0.29,0,0,0.42,61.07,0,14
20191019,074500,550.59,31.1,0,11.07,0.37,0,0,91.37,0.25,0,0,0.43,72,0,15
20191019,080000,653.18,31.87,0,9.92,0.33,0,0,81.8,0.22,0,0,0.43,54,0,15
20191019,081500,731.71,32.84,0,9.84,0.33,0,0,81.2,0.22,0,0,0.42,63,0,15
20191019,083000,683.85,33.28,0,9.04,0.3,0,0,74.58,0.2,0,0,0.43,54,0,15
20191019,084500,463.86,32.47,0,8.05,0.27,0,0,66.46,0.18,0,0,0.43,99,0,15
20191019,090000,602.2,33.62,0,7.84,0.26,0,0,64.64,0.18,0,0,0.43,118.93,0,14
20191019,091500,600.43,34.88,0,7.29,0.24,0,0,60.16,0.17,0,0,0.42,144,0,15
20191019,093000,789.23,35.44,0,7.82,0.45,0.14,0.02,64.22,0.38,0.03,0,0.43,102,0,15
20191019,094500,990.18,37.3,0,8.49,0.28,0,0,70.06,0.19,0,0,0.43,228,0,15
20191019,100000,782.22,36.76,0,8.44,0.28,0,0,69.61,0.19,0,0,0.42,204,0,15
20191019,101500,545.43,34.87,0,7,0.23,0,0,57.74,0.16,0,0,0.42,210,0,15
20191019,103000,561.12,35.64,0,7.18,0.24,0,0,59.2,0.16,0,0,0.42,228.21,0,14
20191019,104500,299.65,34.29,0,7.27,0.24,0,0,59.98,0.16,0,0,0.42,144,0,15
20191019,110000,255.76,33.78,0,7.73,0.26,0,0,63.74,0.17,0,0,0.44,216,0,15
20191019,111500,193.36,33.07,0,7.06,0.24,0,0,58.26,0.16,0,0,0.43,195,0,15
20191019,113000,48.06,30.08,0,9.11,0.3,0,0,75.19,0.21,0,0,0.43,177,0,15
20191019,114500,1.16,22.24,0,11.3,0.38,0,0,93.24,0.26,0,0,0.46,27,0,15
20191019,120000,0.73,19.59,0,8.84,0.3,0,0,72.92,0.2,0,0,0.48,96,0,15
20191019,121500,1.81,18.06,0,4.4,0.27,0.09,0.01,36.09,0.23,0.02,0,0.52,141,0,15
20191019,123000,2.78,17.99,0,9.49,0.32,0,0,78.3,0.22,0,0,0.47,204.55,0,11
20191019,124600,15.61,18.35,0,9.02,0.3,0,0,74.39,0.2,0,0,0.46,170.36,0,14
20191019,130000,31.66,18.44,0,5.43,0.18,0,0,44.78,0.12,0,0,0.46,165,0,3
20191019,131500,40.52,18.89,0,4.13,0.14,0,0,34.05,0.09,0,0,0.44,90,0,15
20191019,133000,43.96,19.26,0,4.39,0.15,0,0,36.23,0.1,0,0,0.45,24,0,15
20191019,134500,59.52,19.6,0,4.59,0.15,0,0,37.86,0.1,0,0,0.44,64.29,0,7
