vento_vel,tamanho_medio,massaPM1,rainfall,massaPM2,massaPM4,numPM4,irr,massaPM10,numPM2,hora_minuto,tipo,temp,numPM1,vento_dir,numPM10,dia_mes_ano
11.97,0.44,1.73,0.0,0.06,0.0,0.0,93.15,0.0,0.04,64200,station,-127.0,14.29,315.0,0.0,20191023.0
6.65,0.44,1.99,0.0,0.07,0.0,0.0,327.98,0.0,0.05,64300,station,-127.0,16.38,315.0,0.0,20191023.0
7.98,0.45,1.66,0.0,0.06,0.0,0.0,102.94,0.0,0.04,64400,station,-127.0,13.7,315.0,0.0,20191023.0
5.32,0.45,1.71,0.0,0.06,0.0,0.0,179.26,0.0,0.04,64500,station,-127.0,14.14,0.0,0.0,20191023.0
5.32,0.44,1.89,0.0,0.06,0.0,0.0,341.68,0.0,0.04,64600,station,-127.0,15.56,315.0,0.0,20191023.0
5.32,0.45,1.95,0.0,0.06,0.0,0.0,132.29,0.0,0.04,64700,station,-127.0,16.06,315.0,0.0,20191023.0
9.31,0.44,1.56,0.0,0.05,0.0,0.0,147.95,0.0,0.04,64800,station,-127.0,12.85,0.0,0.0,20191023.0
10.64,0.45,1.67,0.0,0.06,0.0,0.0,429.75,0.0,0.04,64900,station,-127.0,13.78,0.0,0.0,20191023.0
17.29,0.43,1.61,0.0,0.05,0.0,0.0,429.75,0.0,0.04,65000,station,-127.0,13.27,315.0,0.0,20191023.0
13.3,0.43,1.52,0.0,0.05,0.0,0.0,404.31,0.0,0.03,65100,station,-127.0,12.54,315.0,0.0,20191023.0
23.94,0.43,1.61,0.0,0.05,0.0,0.0,116.63,0.0,0.04,65200,station,-127.0,13.28,315.0,0.0,20191023.0
19.95,0.44,1.48,0.0,0.05,0.0,0.0,93.15,0.0,0.03,65300,station,-127.0,12.22,0.0,0.0,20191023.0
7.98,0.44,1.24,0.0,0.04,0.0,0.0,91.19,0.0,0.03,65400,station,-127.0,10.22,315.0,0.0,20191023.0
23.94,0.45,1.52,0.0,0.05,0.0,0.0,102.94,0.0,0.03,65500,station,-127.0,12.54,0.0,0.0,20191023.0
7.98,0.45,1.74,0.0,0.06,0.0,0.0,396.48,0.0,0.04,65600,station,-127.0,14.35,315.0,0.0,20191023.0
7.98,0.45,1.67,0.0,0.06,0.0,0.0,404.31,0.0,0.04,65700,station,-127.0,13.74,0.0,0.0,20191023.0
10.64,0.45,1.52,0.0,0.05,0.0,0.0,414.09,0.0,0.03,65800,station,-127.0,12.57,315.0,0.0,20191023.0
13.3,0.45,1.61,0.0,0.05,0.0,0.0,408.22,0.0,0.04,65900,station,-127.0,13.29,315.0,0.0,20191023.0
13.3,0.45,1.66,0.0,0.06,0.0,0.0,421.92,0.0,0.04,70000,station,-127.0,13.68,0.0,0.0,20191023.0
5.32,0.45,1.8,0.0,0.06,0.0,0.0,333.86,0.0,0.04,70100,station,-127.0,14.88,315.0,0.0,20191023.0
5.32,0.45,1.78,0.0,0.06,0.0,0.0,429.75,0.0,0.04,70200,station,-127.0,14.7,0.0,0.0,20191023.0
5.32,0.45,1.54,0.0,0.05,0.0,0.0,445.4,0.0,0.03,70300,station,-127.0,12.68,315.0,0.0,20191023.0
7.98,0.45,1.64,0.0,0.05,0.0,0.0,457.14,0.0,0.04,70400,station,-127.0,13.55,315.0,0.0,20191023.0
22.61,0.44,1.86,0.0,0.06,0.0,0.0,466.93,0.0,0.04,70500,station,-127.0,15.38,0.0,0.0,20191023.0
9.31,0.44,1.43,0.0,0.05,0.0,0.0,402.35,0.0,0.03,70600,station,-127.0,11.81,0.0,0.0,20191023.0
9.31,0.44,1.59,0.0,0.05,0.0,0.0,369.08,0.0,0.04,70700,station,-127.0,13.14,315.0,0.0,20191023.0
13.3,0.44,0.97,0.0,0.03,0.0,0.0,423.87,0.0,0.02,70800,station,-127.0,7.97,315.0,0.0,20191023.0
11.97,0.43,1.3,0.0,0.04,0.0,0.0,126.42,0.0,0.03,70900,station,-127.0,10.75,315.0,0.0,20191023.0
15.96,0.42,1.7,0.0,0.06,0.0,0.0,463.01,0.0,0.04,71000,station,-127.0,14.02,315.0,0.0,20191023.0
7.98,0.41,1.84,0.0,0.06,0.0,0.0,384.74,0.0,0.04,71100,station,-127.0,15.21,315.0,0.0,20191023.0
14.63,0.42,1.53,0.0,0.05,0.0,0.0,306.46,0.0,0.03,71200,station,-127.0,12.6,0.0,0.0,20191023.0
7.98,0.42,1.64,0.0,0.05,0.0,0.0,286.89,0.0,0.04,71300,station,-127.0,13.55,315.0,0.0,20191023.0
5.32,0.42,1.67,0.0,0.06,0.0,0.0,466.93,0.0,0.04,71400,station,-127.0,13.81,0.0,0.0,20191023.0
7.98,0.41,1.27,0.0,0.04,0.0,0.0,468.88,0.0,0.03,71500,station,-127.0,10.46,0.0,0.0,20191023.0
9.31,0.42,1.7,0.0,0.06,0.0,0.0,476.71,0.0,0.04,71600,station,-127.0,14.04,315.0,0.0,20191023.0
6.65,0.42,1.75,0.0,0.06,0.0,0.0,480.63,0.0,0.04,71700,station,-127.0,14.43,315.0,0.0,20191023.0
2.66,0.42,1.71,0.0,0.06,0.0,0.0,463.01,0.0,0.04,71800,station,-127.0,14.1,315.0,0.0,20191023.0
7.98,0.43,1.45,0.0,0.05,0.0,0.0,480.63,0.0,0.03,71900,station,-127.0,11.99,315.0,0.0,20191023.0
7.98,0.43,1.37,0.0,0.05,0.0,0.0,482.58,0.0,0.03,72000,station,-127.0,11.34,0.0,0.0,20191023.0
7.98,0.43,1.52,0.0,0.05,0.0,0.0,484.54,0.0,0.03,72100,station,-127.0,12.5,315.0,0.0,20191023.0
5.32,0.44,1.46,0.0,0.05,0.0,0.0,494.32,0.0,0.03,72200,station,-127.0,12.04,0.0,0.0,20191023.0
10.64,0.43,1.58,0.0,0.05,0.0,0.0,502.15,0.0,0.04,72300,station,-127.0,13.06,315.0,0.0,20191023.0
13.3,0.43,1.27,0.0,0.04,0.0,0.0,478.67,0.0,0.03,72400,station,-127.0,10.49,0.0,0.0,20191023.0
13.3,0.41,1.46,0.0,0.05,0.0,0.0,504.11,0.0,0.03,72500,station,-127.0,12.03,0.0,0.0,20191023.0
10.64,0.41,1.38,0.0,0.05,0.0,0.0,531.51,0.0,0.03,72600,station,-127.0,11.36,315.0,0.0,20191023.0
13.3,0.41,1.56,0.0,0.05,0.0,0.0,459.1,0.0,0.04,72700,station,-127.0,12.85,0.0,0.0,20191023.0
17.29,0.42,1.17,0.0,0.04,0.0,0.0,102.94,0.0,0.03,72800,station,-127.0,9.61,0.0,0.0,20191023.0
25.27,0.41,1.57,0.0,0.05,0.0,0.0,339.73,0.0,0.04,72900,station,-127.0,12.93,315.0,0.0,20191023.0
7.98,0.41,1.43,0.0,0.05,0.0,0.0,439.53,0.0,0.03,73000,station,-127.0,11.82,315.0,0.0,20191023.0
11.97,0.41,1.35,0.0,0.04,0.0,0.0,560.86,0.0,0.03,73100,station,-127.0,11.14,315.0,0.0,20191023.0
17.29,0.42,1.31,0.0,0.04,0.0,0.0,187.08,0.0,0.03,73200,station,-127.0,10.83,315.0,0.0,20191023.0
30.59,0.42,1.25,0.0,0.04,0.0,0.0,404.31,0.0,0.03,73300,station,-127.0,10.32,315.0,0.0,20191023.0
9.31,0.42,1.31,0.0,0.04,0.0,0.0,564.77,0.0,0.03,73400,station,-127.0,10.77,315.0,0.0,20191023.0
13.3,0.42,1.52,0.0,0.05,0.0,0.0,566.73,0.0,0.03,73500,station,-127.0,12.52,315.0,0.0,20191023.0
19.95,0.43,1.62,0.0,0.05,0.0,0.0,590.22,0.0,0.04,73600,station,-127.0,13.35,0.0,0.0,20191023.0
15.96,0.43,1.56,0.0,0.05,0.0,0.0,564.77,0.0,0.04,73700,station,-127.0,12.84,315.0,0.0,20191023.0
13.3,0.43,1.54,0.0,0.05,0.0,0.0,269.28,0.0,0.03,73800,station,-127.0,12.72,315.0,0.0,20191023.0
14.63,0.43,1.46,0.0,0.05,0.0,0.0,144.03,0.0,0.03,73900,station,-127.0,12.04,315.0,0.0,20191023.0
10.64,0.43,1.73,0.0,0.06,0.0,0.0,439.53,0.0,0.04,74000,station,-127.0,14.26,315.0,0.0,20191023.0
23.94,0.43,1.55,0.0,0.05,0.0,0.0,592.17,0.0,0.04,74100,station,-127.0,12.8,0.0,0.0,20191023.0
13.3,0.43,1.57,0.0,0.05,0.0,0.0,558.9,0.0,0.04,74200,station,-127.0,12.95,315.0,0.0,20191023.0
13.3,0.43,1.48,0.0,0.05,0.0,0.0,554.99,0.0,0.03,74300,station,-127.0,12.24,0.0,0.0,20191023.0
22.61,0.43,1.48,0.0,0.05,0.0,0.0,580.43,0.0,0.03,74400,station,-127.0,12.2,0.0,0.0,20191023.0
17.29,0.43,1.61,0.0,0.05,0.0,0.0,576.52,0.0,0.04,74500,station,-127.0,13.28,315.0,0.0,20191023.0
15.96,0.44,1.62,0.0,0.05,0.0,0.0,588.26,0.0,0.04,74600,station,-127.0,13.4,315.0,0.0,20191023.0
3.99,0.46,1.63,0.0,0.05,0.0,0.0,586.3,0.0,0.04,74700,station,-127.0,13.48,315.0,0.0,20191023.0
10.64,0.48,1.59,0.0,0.05,0.0,0.0,584.34,0.0,0.04,74800,station,-127.0,13.16,315.0,0.0,20191023.0
9.31,0.47,1.39,0.0,0.05,0.0,0.0,588.26,0.0,0.03,74900,station,-127.0,11.51,315.0,0.0,20191023.0
7.98,0.46,1.44,0.0,0.05,0.0,0.0,592.17,0.0,0.03,75000,station,-127.0,11.87,315.0,0.0,20191023.0
27.93,0.46,1.69,0.0,0.06,0.0,0.0,600.0,0.0,0.04,75100,station,-127.0,13.95,315.0,0.0,20191023.0
14.63,0.46,1.8,0.0,0.06,0.0,0.0,611.74,0.0,0.04,75200,station,-127.0,14.83,315.0,0.0,20191023.0
10.64,0.46,1.87,0.0,0.06,0.0,0.0,605.87,0.0,0.04,75300,station,-127.0,15.4,0.0,0.0,20191023.0
10.64,0.47,1.56,0.0,0.05,0.0,0.0,601.96,0.0,0.04,75400,station,-127.0,12.85,315.0,0.0,20191023.0
17.29,0.46,1.57,0.0,0.05,0.0,0.0,611.74,0.0,0.04,75500,station,-127.0,12.92,315.0,0.0,20191023.0
15.96,0.46,1.39,0.0,0.05,0.0,0.0,613.7,0.0,0.03,75600,station,-127.0,11.43,315.0,0.0,20191023.0
10.64,0.46,1.94,0.0,0.06,0.0,0.0,625.44,0.0,0.04,75700,station,-127.0,16.02,0.0,0.0,20191023.0
15.96,0.46,1.74,0.0,0.06,0.0,0.0,621.53,0.0,0.04,75800,station,-127.0,14.37,315.0,0.0,20191023.0
10.64,0.46,1.52,0.0,0.05,0.0,0.0,635.23,0.0,0.03,75900,station,-127.0,12.56,0.0,0.0,20191023.0
13.3,0.45,1.92,0.0,0.06,0.0,0.0,625.44,0.0,0.04,80000,station,-127.0,15.82,0.0,0.0,20191023.0
5.32,0.45,1.59,0.0,0.05,0.0,0.0,635.23,0.0,0.04,80100,station,-127.0,13.12,315.0,0.0,20191023.0
6.65,0.45,1.43,0.0,0.05,0.0,0.0,631.31,0.0,0.03,80200,station,-127.0,11.81,315.0,0.0,20191023.0
15.96,0.44,1.71,0.0,0.06,0.0,0.0,646.97,0.0,0.04,80300,station,-127.0,14.12,315.0,0.0,20191023.0
9.31,0.45,1.67,0.0,0.06,0.0,0.0,645.01,0.0,0.04,80400,station,-127.0,13.78,0.0,0.0,20191023.0
6.65,0.44,1.6,0.0,0.05,0.0,0.0,650.88,0.0,0.04,80500,station,-127.0,13.23,315.0,0.0,20191023.0
7.98,0.44,1.66,0.0,0.06,0.0,0.0,660.67,0.0,0.04,80600,station,-127.0,13.7,315.0,0.0,20191023.0
14.63,0.44,1.63,0.0,0.05,0.0,0.0,660.67,0.0,0.04,80700,station,-127.0,13.41,315.0,0.0,20191023.0
13.3,0.44,1.47,0.0,0.05,0.0,0.0,664.58,0.0,0.03,80800,station,-127.0,12.13,315.0,0.0,20191023.0
13.3,0.44,1.5,0.0,0.05,0.0,0.0,672.41,0.0,0.03,80900,station,-127.0,12.39,315.0,0.0,20191023.0
22.61,0.44,1.73,0.0,0.06,0.0,0.0,666.54,0.0,0.04,81000,station,-127.0,14.24,315.0,0.0,20191023.0
18.62,0.44,2.06,0.0,0.07,0.0,0.0,668.49,0.0,0.05,81100,station,-127.0,17.01,315.0,0.0,20191023.0
13.3,0.43,1.61,0.0,0.05,0.0,0.0,672.41,0.0,0.04,81200,station,-127.0,13.25,0.0,0.0,20191023.0
13.3,0.44,1.84,0.0,0.06,0.0,0.0,688.06,0.0,0.04,81300,station,-127.0,15.17,315.0,0.0,20191023.0
10.64,0.44,1.51,0.0,0.05,0.0,0.0,684.15,0.0,0.03,81400,station,-127.0,12.49,315.0,0.0,20191023.0
7.98,0.45,1.81,0.0,0.06,0.0,0.0,686.11,0.0,0.04,81500,station,-127.0,14.96,315.0,0.0,20191023.0
13.3,0.45,1.77,0.0,0.06,0.0,0.0,686.11,0.0,0.04,81600,station,-127.0,14.62,0.0,0.0,20191023.0
7.98,0.45,1.65,0.0,0.05,0.0,0.0,691.98,0.0,0.04,81700,station,-127.0,13.63,0.0,0.0,20191023.0
10.64,0.44,1.79,0.0,0.06,0.0,0.0,684.15,0.0,0.04,81800,station,-127.0,14.73,315.0,0.0,20191023.0
10.64,0.44,1.58,0.0,0.05,0.0,0.0,705.68,0.0,0.04,81900,station,-127.0,13.03,315.0,0.0,20191023.0
18.62,0.45,1.95,0.0,0.06,0.0,0.0,703.72,0.0,0.04,82000,station,-127.0,16.07,315.0,0.0,20191023.0
19.95,0.44,2.12,0.0,0.07,0.0,0.0,699.8,0.0,0.05,82100,station,-127.0,17.45,315.0,0.0,20191023.0
10.64,0.43,1.62,0.0,0.05,0.0,0.0,705.68,0.0,0.04,82200,station,-127.0,13.36,0.0,0.0,20191023.0
11.97,0.43,1.48,0.0,0.05,0.0,0.0,715.46,0.0,0.03,82300,station,-127.0,12.22,315.0,0.0,20191023.0
15.96,0.43,1.52,0.0,0.05,0.0,0.0,711.55,0.0,0.03,82400,station,-127.0,12.5,0.0,0.0,20191023.0
18.62,0.43,1.7,0.0,0.06,0.0,0.0,721.33,0.0,0.04,82500,station,-127.0,14.05,0.0,0.0,20191023.0
13.3,0.44,1.53,0.0,0.05,0.0,0.0,725.24,0.0,0.03,82600,station,-127.0,12.63,0.0,0.0,20191023.0
13.3,0.45,1.75,0.0,0.06,0.0,0.0,717.42,0.0,0.04,82700,station,-127.0,14.45,0.0,0.0,20191023.0
15.96,0.45,1.53,0.0,0.05,0.0,0.0,725.24,0.0,0.03,82800,station,-127.0,12.66,0.0,0.0,20191023.0
15.96,0.45,1.52,0.0,0.05,0.0,0.0,725.24,0.0,0.03,82900,station,-127.0,12.56,315.0,0.0,20191023.0
19.95,0.45,1.33,0.0,0.04,0.0,0.0,735.03,0.0,0.03,83000,station,-127.0,10.96,315.0,0.0,20191023.0
10.64,0.45,1.46,0.0,0.05,0.0,0.0,750.68,0.0,0.03,83100,station,-127.0,12.01,0.0,0.0,20191023.0
18.62,0.43,1.83,0.0,0.06,0.0,0.0,754.6,0.0,0.04,83200,station,-127.0,15.09,315.0,0.0,20191023.0
13.3,0.42,1.98,0.0,0.07,0.0,0.0,738.94,0.0,0.04,83300,station,-127.0,16.37,315.0,0.0,20191023.0
7.98,0.42,1.76,0.0,0.06,0.0,0.0,736.99,0.0,0.04,83400,station,-127.0,14.53,315.0,0.0,20191023.0
22.61,0.42,1.65,0.0,0.05,0.0,0.0,750.68,0.0,0.04,83500,station,-127.0,13.63,0.0,0.0,20191023.0
13.3,0.43,1.79,0.0,0.06,0.0,0.0,742.86,0.0,0.04,83600,station,-127.0,14.78,0.0,0.0,20191023.0
9.31,0.42,1.74,0.0,0.06,0.0,0.0,752.64,0.0,0.04,83700,station,-127.0,14.36,0.0,0.0,20191023.0
5.32,0.42,1.59,0.0,0.05,0.0,0.0,760.47,0.0,0.04,83800,station,-127.0,13.09,315.0,0.0,20191023.0
7.98,0.42,1.69,0.0,0.06,0.0,0.0,764.38,0.0,0.04,83900,station,-127.0,13.92,315.0,0.0,20191023.0
21.28,0.42,1.6,0.0,0.05,0.0,0.0,768.3,0.0,0.04,84000,station,-127.0,13.18,0.0,0.0,20191023.0
15.96,0.41,1.94,0.0,0.06,0.0,0.0,766.34,0.0,0.04,84100,station,-127.0,16.03,0.0,0.0,20191023.0
14.63,0.42,1.7,0.0,0.06,0.0,0.0,772.21,0.0,0.04,84200,station,-127.0,14.07,315.0,0.0,20191023.0
10.64,0.43,1.86,0.0,0.06,0.0,0.0,772.21,0.0,0.04,84300,station,-127.0,15.38,315.0,0.0,20191023.0
18.62,0.43,1.88,0.0,0.06,0.0,0.0,762.43,0.0,0.04,84400,station,-127.0,15.53,0.0,0.0,20191023.0
13.3,0.44,1.53,0.0,0.05,0.0,0.0,782.0,0.0,0.03,84500,station,-127.0,12.62,0.0,0.0,20191023.0
18.62,0.43,1.35,0.0,0.04,0.0,0.0,793.74,0.0,0.03,84600,station,-127.0,11.1,315.0,0.0,20191023.0
10.64,0.43,1.96,0.0,0.07,0.0,0.0,791.78,0.0,0.04,84700,station,-127.0,16.19,315.0,0.0,20191023.0
18.62,0.43,1.77,0.0,0.06,0.0,0.0,795.69,0.0,0.04,84800,station,-127.0,14.61,315.0,0.0,20191023.0
7.98,0.42,1.77,0.0,0.06,0.0,0.0,785.91,0.0,0.04,84900,station,-127.0,14.6,0.0,0.0,20191023.0
10.64,0.42,2.03,0.0,0.07,0.0,0.0,795.69,0.0,0.05,85000,station,-127.0,16.75,0.0,0.0,20191023.0
10.64,0.41,1.55,0.0,0.05,0.0,0.0,799.61,0.0,0.04,85100,station,-127.0,12.76,0.0,0.0,20191023.0
10.64,0.41,1.86,0.0,0.06,0.0,0.0,811.35,0.0,0.04,85200,station,-127.0,15.34,0.0,0.0,20191023.0
22.61,0.41,1.74,0.0,0.06,0.0,0.0,817.22,0.0,0.04,85300,station,-127.0,14.33,0.0,0.0,20191023.0
10.64,0.43,1.88,0.0,0.06,0.0,0.0,823.09,0.0,0.04,85400,station,-127.0,15.48,315.0,0.0,20191023.0
22.61,0.43,1.18,0.0,0.04,0.0,0.0,825.05,0.0,0.03,85500,station,-127.0,9.7,0.0,0.0,20191023.0
6.65,0.43,1.9,0.0,0.06,0.0,0.0,823.09,0.0,0.04,85600,station,-127.0,15.66,0.0,0.0,20191023.0
10.64,0.44,1.73,0.0,0.06,0.0,0.0,830.92,0.0,0.04,85700,station,-127.0,14.29,0.0,0.0,20191023.0
13.3,0.45,1.92,0.0,0.06,0.0,0.0,838.75,0.0,0.04,85800,station,-127.0,15.85,0.0,0.0,20191023.0
17.29,0.45,1.9,0.0,0.06,0.0,0.0,856.36,0.0,0.04,85900,station,-127.0,15.7,0.0,0.0,20191023.0
11.97,0.45,1.58,0.0,0.05,0.0,0.0,149.9,0.0,0.04,90000,station,-127.0,13.03,0.0,0.0,20191023.0
10.64,0.44,1.51,0.0,0.05,0.0,0.0,104.89,0.0,0.03,90100,station,-127.0,12.45,315.0,0.0,20191023.0
15.96,0.53,1.53,0.0,0.05,0.0,0.0,872.02,0.0,0.03,90200,station,26.81,12.59,0.0,0.0,20191023.0
10.64,0.41,2.04,0.0,0.07,0.0,0.0,574.56,0.0,0.05,90300,station,-127.0,16.8,0.0,0.0,20191023.0
0.0,18.62,0.42,2.12,0.07,875.93,0.0,0.0,0.0,0.05,90500,station,27.94,17.48,0.0,0.0,20191023.0
0.0,2.66,0.41,1.44,0.05,891.59,0.0,0.0,0.0,0.03,90600,station,27.56,11.85,315.0,0.0,20191023.0
0.0,13.3,0.42,2.2,0.07,858.32,0.0,0.0,0.0,0.05,90700,station,27.44,18.18,225.0,0.0,20191023.0
0.0,13.3,0.42,1.95,0.07,915.07,0.0,0.0,0.0,0.04,90800,station,27.94,16.12,0.0,0.0,20191023.0
0.0,5.32,0.43,2.17,0.07,926.81,0.0,0.0,0.0,0.05,90900,station,28.62,17.88,315.0,0.0,20191023.0
0.0,7.98,0.44,2.02,0.07,948.34,0.0,0.0,0.0,0.05,91000,station,30.06,16.65,0.0,0.0,20191023.0
0.0,19.95,0.43,1.86,0.06,971.82,0.0,0.0,0.0,0.04,91100,station,30.0,15.32,315.0,0.0,20191023.0
0.0,7.98,0.43,2.04,0.07,971.82,0.0,0.0,0.0,0.05,91200,station,29.12,16.86,315.0,0.0,20191023.0
0.0,6.65,0.43,2.16,0.07,1018.79,0.0,0.0,0.0,0.05,91300,station,30.31,17.81,315.0,0.0,20191023.0
0.0,10.64,0.44,2.15,0.07,363.21,0.0,0.0,0.0,0.05,91400,station,29.31,17.75,0.0,0.0,20191023.0
0.0,3.99,0.44,1.93,0.06,1034.44,0.0,0.0,0.0,0.04,91500,station,29.0,15.92,90.0,0.0,20191023.0
0.0,7.98,0.43,1.89,0.06,1085.32,0.0,0.0,0.0,0.04,92300,station,30.31,15.6,45.0,0.0,20191023.0
0.0,26.6,0.43,2.08,0.07,762.43,0.0,0.0,0.0,0.05,92400,station,29.19,17.14,90.0,0.0,20191023.0
0.0,23.94,0.43,2.09,0.07,578.47,0.0,0.0,0.0,0.05,92500,station,30.0,17.23,45.0,0.0,20191023.0
0.0,10.64,0.45,1.89,0.06,1106.85,0.0,0.0,0.0,0.04,92600,station,30.75,15.61,45.0,0.0,20191023.0
0.0,10.64,0.44,2.45,0.08,363.21,0.0,0.0,0.0,0.06,92700,station,29.94,20.24,0.0,0.0,20191023.0
0.0,11.97,0.43,1.8,0.06,911.15,0.0,0.0,0.0,0.04,92800,station,29.31,14.85,335.0,0.0,20191023.0
0.0,17.29,0.43,1.73,0.06,410.18,0.0,0.0,0.0,0.04,92900,station,29.12,14.25,335.0,0.0,20191023.0
0.0,5.32,0.39,1.51,0.05,1020.74,0.0,0.0,0.0,0.03,93000,station,30.0,12.45,0.0,0.0,20191023.0
0.0,13.3,0.4,1.89,0.06,1114.68,0.0,0.0,0.0,0.04,93100,station,29.69,15.56,0.0,0.0,20191023.0
0.0,10.64,0.4,1.75,0.06,1097.06,0.0,0.0,0.0,0.04,93200,station,29.56,14.45,0.0,0.0,20191023.0
0.0,13.3,0.4,1.64,0.05,1073.58,0.0,0.0,0.0,0.04,93300,station,30.06,13.5,0.0,0.0,20191023.0
0.0,18.62,0.4,1.7,0.06,1067.71,0.0,0.0,0.0,0.04,93400,station,30.31,14.03,0.0,0.0,20191023.0
0.0,23.94,0.4,1.53,0.05,1052.05,0.0,0.0,0.0,0.03,93500,station,29.12,12.6,0.0,0.0,20191023.0
0.0,19.95,0.42,1.9,0.06,1071.62,0.0,0.0,0.0,0.04,93600,station,28.56,15.67,0.0,0.0,20191023.0
0.0,10.64,0.43,1.71,0.06,1099.02,0.0,0.0,0.0,0.04,93700,station,29.88,14.07,0.0,0.0,20191023.0
0.0,22.61,0.43,1.56,0.05,1063.8,0.0,0.0,0.0,0.04,93800,station,30.0,12.88,0.0,0.0,20191023.0
0.0,13.3,0.43,1.78,0.06,844.62,0.0,0.0,0.0,0.04,93900,station,28.56,14.7,0.0,0.0,20191023.0
0.0,7.98,0.43,1.84,0.06,318.2,0.0,0.0,0.0,0.04,94000,station,27.88,15.2,0.0,0.0,20191023.0
0.0,10.64,0.44,1.85,0.06,327.98,0.0,0.0,0.0,0.04,94100,station,28.31,15.26,90.0,0.0,20191023.0
0.0,10.64,0.43,1.76,0.06,314.29,0.0,0.0,0.0,0.04,94200,station,27.88,14.52,45.0,0.0,20191023.0
0.0,10.64,0.44,1.95,0.06,353.42,0.0,0.0,0.0,0.04,94300,station,27.69,16.11,0.0,0.0,20191023.0
0.0,7.98,0.44,1.62,0.05,895.5,0.0,0.0,0.0,0.04,94400,station,28.31,13.38,45.0,0.0,20191023.0
0.0,19.95,0.43,2.03,0.07,645.01,0.0,0.0,0.0,0.05,94500,station,28.31,16.71,135.0,0.0,20191023.0
0.0,7.98,0.42,1.96,0.07,1212.52,0.0,0.0,0.0,0.04,94600,station,29.31,16.19,0.0,0.0,20191023.0
0.0,9.31,0.42,1.83,0.06,1065.75,0.0,0.0,0.0,0.04,94700,station,29.44,15.11,45.0,0.0,20191023.0
0.0,15.96,0.41,1.7,0.06,386.69,0.0,0.0,0.0,0.04,94800,station,29.56,14.06,0.0,0.0,20191023.0
0.0,10.64,0.42,1.94,0.06,1147.95,0.0,0.0,0.0,0.04,94900,station,29.56,15.97,0.0,0.0,20191023.0
0.0,15.96,0.43,1.83,0.06,1126.42,0.0,0.0,0.0,0.04,95000,station,30.25,15.07,0.0,0.0,20191023.0
0.0,7.98,0.42,1.77,0.06,738.94,0.0,0.0,0.0,0.04,95100,station,30.12,14.64,0.0,0.0,20191023.0
0.0,13.3,0.44,1.62,0.05,1007.04,0.0,0.0,0.0,0.04,95200,station,30.56,13.38,45.0,0.0,20191023.0
0.0,15.96,0.42,1.69,0.06,1118.59,0.0,0.0,0.0,0.04,95300,station,30.25,13.93,0.0,0.0,20191023.0
0.0,13.3,0.42,1.6,0.05,1136.2,0.0,0.0,0.0,0.04,95400,station,30.38,13.22,0.0,0.0,20191023.0
0.0,23.94,0.42,1.54,0.05,1165.56,0.0,0.0,0.0,0.03,95500,station,30.62,12.72,45.0,0.0,20191023.0
0.0,18.62,0.43,1.74,0.06,1177.3,0.0,0.0,0.0,0.04,95600,station,29.75,14.34,0.0,0.0,20191023.0
0.0,13.3,0.43,1.72,0.06,1012.92,0.0,0.0,0.0,0.04,95700,station,29.62,14.2,0.0,0.0,20191023.0
0.0,13.3,0.42,1.46,0.05,556.95,0.0,0.0,0.0,0.03,95800,station,28.62,12.08,0.0,0.0,20191023.0
0.0,10.64,0.43,1.71,0.06,660.67,0.0,0.0,0.0,0.04,95900,station,29.25,14.07,0.0,0.0,20191023.0
0.0,7.98,0.44,1.69,0.06,355.38,0.0,0.0,0.0,0.04,100000,station,29.0,13.96,0.0,0.0,20191023.0
0.0,5.32,0.42,1.76,0.06,421.92,0.0,0.0,0.0,0.04,100100,station,28.38,14.48,0.0,0.0,20191023.0
0.0,5.32,0.42,1.91,0.06,369.08,0.0,0.0,0.0,0.04,100200,station,28.94,15.77,0.0,0.0,20191023.0
0.0,6.65,0.42,1.98,0.07,337.77,0.0,0.0,0.0,0.04,100300,station,28.88,16.32,0.0,0.0,20191023.0
0.0,3.99,0.43,1.84,0.06,300.59,0.0,0.0,0.0,0.04,100400,station,28.38,15.18,0.0,0.0,20191023.0
0.0,5.32,0.42,2.19,0.07,259.49,0.0,0.0,0.0,0.05,100500,station,28.44,18.08,0.0,0.0,20191023.0
0.0,7.98,0.43,2.14,0.07,253.62,0.0,0.0,0.0,0.05,100600,station,29.06,17.69,0.0,0.0,20191023.0
0.0,3.99,0.42,2.2,0.07,232.09,0.0,0.0,0.0,0.05,100700,station,28.56,18.16,0.0,0.0,20191023.0
0.0,6.65,0.42,1.78,0.06,365.17,0.0,0.0,0.0,0.04,100800,station,28.62,14.68,0.0,0.0,20191023.0
0.0,3.99,0.43,1.83,0.06,398.43,0.0,0.0,0.0,0.04,100900,station,28.94,15.14,0.0,0.0,20191023.0
0.0,17.29,0.43,1.77,0.06,300.59,0.0,0.0,0.0,0.04,101000,station,28.19,14.61,0.0,0.0,20191023.0
0.0,10.64,0.43,1.91,0.06,312.33,0.0,0.0,0.0,0.04,101100,station,27.94,15.76,45.0,0.0,20191023.0
0.0,5.32,0.42,1.79,0.06,347.55,0.0,0.0,0.0,0.04,101200,station,28.44,14.73,45.0,0.0,20191023.0
0.0,7.98,0.43,2.22,0.07,271.23,0.0,0.0,0.0,0.05,101300,station,28.69,18.28,45.0,0.0,20191023.0
0.0,2.66,0.44,2.1,0.07,261.45,0.0,0.0,0.0,0.05,101400,station,28.5,17.3,135.0,0.0,20191023.0
