dia_mes_ano,hora_minuto,irr,temp,rainfall,massaPM1,massaPM2,massaPM4,massaPM10,numPM1,numPM2,numPM4,numPM10,tamanho_medio,vento_dir,vento_vel,IRR,I_AC,V_AC,P_AC,I_DC,V_DC,P_DC
20191015,130000,867.49,34,0,6.09,0.2,0,0,50.24,0.14,0,0,0.43,240,14.98,857.46,33.6,218.99,7362.08,14.24,522.73,7443.68
20191015,133000,625.99,34.51,0,5.39,0.18,0,0,44.48,0.12,0,0,0.42,212.14,10.54,593.87,25.55,215.56,5519.93,10.69,524.35,5605.3
20191015,134500,433.45,33.82,0,5.82,0.19,0,0,47.99,0.13,0,0,0.42,216,10.99,389.73,18.18,212.29,3858.27,7.33,533.91,3913.56
20191015,140000,368.53,33.79,0,5.91,0.2,0,0,48.75,0.13,0,0,0.42,204,8.87,332.73,15.51,213.26,3309.2,6.21,539.45,3349.98
20191015,141500,437.94,29.62,0,5.94,0.2,0,0,49.05,0.14,0,0,0.42,159,9.75,299.93,19.31,214.58,4147.4,7.63,555.53,4238.69
20191015,143000,311.68,25.78,0,7.08,0.24,0,0,58.42,0.16,0,0,0.45,150,3.99,184.33,13.35,213.55,2839.93,5.12,565.9,2897.41
20191015,144500,584.43,32.01,0,6.54,0.22,0,0,53.98,0.15,0,0,0.44,165,5.32,286.2,23.87,216.46,5172.07,9.64,546.12,5264.6
20191015,150000,211.34,29.55,0,5.45,0.18,0,0,44.95,0.12,0,0,0.43,168,13.57,185.67,8.76,212.52,1861.47,3.43,549.89,1886.12
20191015,151500,217.02,27.26,0,3.99,0.13,0,0,32.95,0.09,0,0,0.44,195,14.1,184.67,9.27,212.69,1973.67,3.57,560.27,2000.16
20191015,153000,160.07,27.34,0,3.53,0.12,0,0,29.12,0.08,0,0,0.44,172.5,6.43,146.42,7.1,212.47,1509.83,2.75,557.98,1534.45
20191015,154500,82.05,26.74,0,5.37,0.18,0,0,44.29,0.12,0,0,0.44,128.57,8.55,76.31,3.6,213.12,765.31,1.44,546.99,787.67
20191015,160000,78.93,22.73,0,6.98,0.23,0,0,57.63,0.16,0,0,0.44,86.79,21.85,77.64,3.62,213.5,771.71,1.43,558.03,797.98
20191015,161500,74.1,21.94,0,8.14,0.27,0,0,67.13,0.18,0,0,0.45,105,14.9,75,3.43,215.6,737.4,1.36,561.21,763.25
20191015,163000,55.98,22,0,7.28,0.24,0,0,60.05,0.16,0,0,0.46,118.93,4.94,64.13,2.99,215.29,643.13,1.17,567.37,663.82
20191015,164500,41.11,23.39,0,4.12,0.14,0,0,33.96,0.09,0,0,0.45,160.71,1.43,49.15,2.16,216.19,466,0.9,542.02,487.82
20191015,170000,21.35,23.44,0,4.49,0.15,0,0,37.04,0.1,0,0,0.45,210,4.97,28.47,1.1,214.55,233.53,0.49,520.56,255.07
20191015,171500,5.37,23.41,0,4.19,0.14,0,0,34.56,0.1,0,0,0.45,177,4.43,13.73,0.43,214.89,89.13,0.23,498.31,114.61
20191015,173000,1.38,22.91,0,3.83,0.13,0,0,31.58,0.09,0,0,0.46,168,1.86,3.47,0.1,216.36,9.2,0.07,445.91,31.21
20191015,174500,0.21,23.07,0,4,0.13,0,0,33.01,0.09,0,0,0.45,153,3.64,0,0.09,216.3,0,0,336.51,0
20191015,180000,0.3,22.92,0,3.87,0.13,0,0,31.94,0.09,0,0,0.45,177,2.93,0,0.09,216.3,0,0,52.12,0
20191015,181500,0.04,22.62,0,3.88,0.13,0,0,32.03,0.09,0,0,0.45,153,2.93,0,0.09,216.3,0,0,43.43,0
20191015,183000,0.69,22.6,0,4.81,0.16,0,0,39.67,0.11,0,0,0.45,201,5.67,0,0.09,216.3,0,0,41.89,0
20191015,184500,0.48,22.62,0,4.99,0.17,0,0,41.21,0.11,0,0,0.44,174,5.14,0,0.09,216.3,0,0,42.42,0
20191015,190000,0.34,22.72,0,4.6,0.15,0,0,37.96,0.11,0,0,0.44,51,16.85,0,0.09,216.3,0,0,44.79,0
20191015,191500,1.04,22.96,0,3.84,0.13,0,0,31.68,0.09,0,0,0.43,69,8.87,0,0.09,216.3,0,0,43.12,0
20191015,193000,0,22.92,0,3.72,0.12,0,0,30.72,0.08,0,0,0.46,51,17.91,0,0.09,216.3,0,0,42.15,0
20191015,194500,0.21,21.18,0,4.38,0.15,0,0,36.14,0.1,0,0,0.45,69,14.9,0,0.09,216.3,0,0,42.17,0
20191015,200000,0.21,20.5,0,5.93,0.2,0,0,48.89,0.13,0,0,0.46,93,12.15,0,0.09,216.3,0,0,41.96,0
20191015,201500,0.48,20.52,0,6.16,0.2,0,0,50.79,0.14,0,0,0.45,81,14.36,0,0.09,216.3,0,0,42.75,0
20191015,203000,0.61,20.14,0,4.75,0.16,0,0,39.17,0.11,0,0,0.43,48,18.09,0,0.09,216.3,0,0,42.57,0
20191015,204500,0.34,19.69,0,3.41,0.11,0,0,28.09,0.08,0,0,0.43,69,15.69,0,0.09,216.3,0,0,42,0
20191015,210000,0.05,19.9,0,2.35,0.08,0,0,19.38,0.05,0,0,0.44,51.92,20.46,0,0.09,216.3,0,0,43.43,0
20191015,211500,0.52,20.27,0,2.8,0.09,0,0,23.07,0.06,0,0,0.44,96,18.09,0,0.09,216.3,0,0,42,0
20191015,213000,0.38,20.64,0,2.79,0.09,0,0,23.04,0.06,0,0,0.43,93,16.76,0,0.09,216.3,0,0,42.39,0
20191015,214500,0,20.7,0,2.12,0.07,0,0,17.51,0.05,0,0,0.44,99,13.92,0,0.09,216.3,0,0,42.33,0
20191015,220000,0.25,20.67,0,1.56,0.05,0,0,12.85,0.04,0,0,0.46,129,8.6,0,0.09,216.3,0,0,42.41,0
20191015,221500,0.25,20.57,0,1.37,0.05,0,0,11.31,0.03,0,0,0.46,126,2.31,0,0.09,216.3,0,0,45.05,0
20191015,223000,0.08,20.48,0,1.27,0.04,0,0,10.48,0.03,0,0,0.46,96,0.89,0,0.09,216.3,0,0,45.11,0
20191015,224500,0.3,20.51,0,1.19,0.04,0,0,9.83,0.03,0,0,0.45,114,0,0,0.09,216.3,0,0,45.72,0
20191015,230000,0.91,20.86,0,1.15,0.04,0,0,9.47,0.03,0,0,0.45,147,0.89,0,0.09,216.3,0,0,44.73,0
20191015,231500,0.04,20.59,0,1.04,0.03,0,0,8.55,0.02,0,0,0.46,93,0.8,0,0.09,216.3,0,0,45.43,0
20191015,233000,0.48,20.53,0,1,0.03,0,0,8.23,0.02,0,0,0.46,129,0,0,0.09,216.3,0,0,47.64,0
20191015,234500,0.48,20.37,0,1.17,0.04,0,0,9.61,0.03,0,0,0.47,213,0,0,0.09,216.3,0,0,46.47,0
